Size,Instance Complexity,Optimal Found CF,Optimal Found PPM+MAN,Optimal Found PPM+CF,Optimal Found CF+0.25*PPM,Optimal Found CF+0.50*PPM,Optimal Found CF+0.75*PPM,Optimal Found CF+1*PPM,Optimal Found CF/PPM,Predicted Path Length CF,Predicted Path Length PPM+MAN,Predicted Path Length PPM+CF,Predicted Path Length CF+0.25*PPM,Predicted Path Length CF+0.50*PPM,Predicted Path Length CF+0.75*PPM,Predicted Path Length CF+1*PPM,Predicted Path Length CF/PPM,Ground Truth Path Length,Manhattan Path Length,Expansion CF,Expansion PPM+MAN,Expansion PPM+CF,Expansion CF+0.25*PPM,Expansion CF+0.50*PPM,Expansion CF+0.75*PPM,Expansion CF+1*PPM,Expansion CF/PPM,Expansion GT,Expansion Manhattan,Run Time CF,Run Time PPM+MAN,Run Time PPM+CF,Run Time Manhattan,Run Time CF+0.25*PPM,Run Time CF+0.50*PPM,Run Time CF+0.75*PPM,Run Time CF+1*PPM,Run Time CF/PPM,Run Time Inference CF,Run Time Inference PPM
64,1.5625,0,0,100,0,0,100,100,0,77,77,75,79,79,75,75,77,75,75,403,477,106,219,137,109,106,175,75,952,296.60725593566895,608.2093715667725,96.54068946838379,506.67595863342285,118.54076385498047,95.52240371704102,66.53261184692383,52.989959716796875,68.51625442504883,29.526472091674805,21.99864387512207
32,1.03125,100,100,100,100,100,100,100,100,33,33,33,33,33,33,33,33,33,33,195,40,38,33,33,33,33,35,33,179,107.51557350158691,20.999908447265625,14.999628067016602,84.52081680297852,16.9985294342041,14.008045196533203,14.009237289428711,15.262365341186523,17.010927200317383,13.508319854736328,14.001846313476562
128,1.0113636363636365,0,100,100,100,100,100,100,0,101,89,89,89,89,89,89,93,89,89,358,135,133,100,98,99,113,138,89,624,223.5851287841797,131.28209114074707,87.52655982971191,277.07695960998535,45.48144340515137,46.00071907043457,43.53499412536621,50.99320411682129,89.52903747558594,18.004655838012695,16.99686050415039
128,1.0614035087719298,0,0,0,0,100,0,100,0,131,127,137,125,121,123,121,131,121,121,360,483,419,162,167,188,209,264,121,354,157.07135200500488,345.5228805541992,221.04144096374512,139.52946662902832,70.54948806762695,105.54933547973633,130.23757934570312,132.99155235290527,154.05559539794922,11.520624160766602,11.00015640258789
256,1.005050505050505,0,0,0,0,0,0,0,0,217,283,283,253,253,251,225,233,199,199,740,2439,1962,836,743,754,693,641,199,2374,467.18454360961914,5899.333715438843,2462.662935256958,1062.7057552337646,385.1659297943115,320.1594352722168,373.43311309814453,402.65846252441406,302.56152153015137,20.00141143798828,16.002655029296875
128,1.4177215189873418,0,0,0,0,0,0,0,0,136,118,118,116,116,116,114,138,112,112,572,392,292,320,262,241,231,492,112,691,259.19413566589355,239.03179168701172,144.9873447418213,260.0421905517578,131.58488273620605,104.52008247375488,96.05216979980469,88.0727767944336,186.34414672851562,12.996912002563477,11.996746063232422
64,1.0120481927710843,0,100,100,100,100,100,100,0,126,84,84,84,84,84,84,136,84,84,769,150,139,101,107,112,115,517,84,161,339.28799629211426,102.54549980163574,68.511962890625,110.5504035949707,62.5910758972168,105.57937622070312,95.53837776184082,104.54988479614258,383.96501541137695,14.50657844543457,16.001462936401367
64,1.0163934426229508,100,100,100,100,100,100,100,0,62,62,62,62,62,62,62,64,62,62,68,75,75,66,69,70,70,73,62,664,80.52372932434082,70.53661346435547,45.996665954589844,461.7340564727783,60.99820137023926,57.57617950439453,47.00350761413574,70.55783271789551,67.54255294799805,33.005475997924805,27.99224853515625
256,1.0174825174825175,0,0,0,0,0,0,0,0,331,369,369,325,311,315,315,357,291,291,961,5286,3411,930,816,794,844,780,291,4278,682.5110912322998,20339.35046195984,5146.370649337769,3018.2278156280518,789.2918586730957,683.635950088501,508.6255073547363,593.1615829467773,605.4229736328125,19.99974250793457,32.003164291381836
128,1.1764705882352942,0,0,0,0,0,0,0,0,122,106,106,104,104,104,104,126,100,100,628,238,213,205,142,132,130,407,100,1514,383.00347328186035,259.31620597839355,204.0841579437256,791.2940979003906,110.39137840270996,88.52171897888184,75.52433013916016,73.54927062988281,247.03454971313477,18.9971923828125,16.002893447875977
128,1.0756302521008403,0,0,0,0,0,0,0,0,138,130,140,130,132,132,130,140,128,128,232,780,525,180,186,193,202,179,128,2848,123.53014945983887,977.2517681121826,385.12253761291504,2738.086462020874,102.5230884552002,148.14352989196777,136.54088973999023,144.54412460327148,112.30063438415527,32.001495361328125,22.006511688232422
256,1.0890410958904109,0,0,0,0,0,0,0,0,181,197,197,169,169,171,169,231,159,159,433,1317,1081,234,240,274,309,447,159,744,264.27698135375977,1987.4420166015625,953.8512229919434,410.9025001525879,148.0398178100586,138.535737991333,156.56161308288574,191.0536289215088,255.57994842529297,14.996528625488281,18.001317977905273
96,1.013157894736842,0,100,100,100,100,100,100,0,93,77,77,77,77,77,77,87,77,77,169,136,120,82,81,87,96,121,77,325,130.52892684936523,146.91591262817383,83.51993560791016,207.02552795410156,59.52334403991699,78.52697372436523,60.99891662597656,55.518150329589844,69.00429725646973,22.99976348876953,28.998613357543945
256,1.0033222591362125,0,0,0,0,0,0,0,0,376,406,406,376,376,380,368,390,302,302,1762,6390,4247,1636,1709,1672,1683,1095,302,8855,1036.2727642059326,31648.761987686157,6967.988014221191,6215.265989303589,1177.67333984375,1214.2775058746338,1288.4242534637451,1331.9215774536133,832.2844505310059,19.001007080078125,17.998218536376953
96,1.0112359550561798,100,100,100,100,100,100,100,100,90,90,90,90,90,90,90,90,90,90,100,116,115,90,91,96,99,100,90,1535,73.99749755859375,114.5470142364502,92.49448776245117,1032.9253673553467,61.545610427856445,73.55022430419922,62.990665435791016,83.51993560791016,87.54587173461914,16.00027084350586,16.524791717529297
128,1.065217391304348,0,0,0,0,0,0,0,0,191,149,149,175,183,151,149,191,147,147,569,326,319,476,500,295,288,593,147,1397,394.6728706359863,376.15442276000977,272.08614349365234,1110.7525825500488,355.0760746002197,442.1241283416748,199.05853271484375,228.03783416748047,420.24779319763184,16.979694366455078,15.998601913452148
64,1.2244897959183674,0,0,0,0,0,0,0,0,78,62,76,62,62,62,62,62,60,60,406,111,387,68,70,75,82,89,60,214,287.5711917877197,116.53900146484375,305.5884838104248,124.14360046386719,42.53578186035156,48.0036735534668,50.54831504821777,52.9935359954834,69.55814361572266,33.00666809082031,21.521568298339844
128,1.0344827586206897,0,100,100,0,0,100,100,0,162,150,150,158,152,150,150,166,150,150,226,546,430,195,199,219,249,201,150,259,156.57949447631836,838.9227390289307,534.7211360931396,333.1003189086914,167.17123985290527,172.90759086608887,171.72622680664062,205.07454872131348,175.06909370422363,27.5423526763916,23.993968963623047
32,1.0303030303030303,0,100,100,100,100,100,100,100,38,34,34,34,34,34,34,34,34,34,46,42,40,34,34,34,34,39,34,251,55.091142654418945,54.9924373626709,49.5455265045166,195.0523853302002,33.52093696594238,26.998281478881836,28.001785278320312,28.531551361083984,34.99889373779297,30.99989891052246,35.00175476074219
96,1.01,0,100,100,100,100,100,100,0,133,101,101,101,101,101,101,133,101,101,415,163,150,115,114,116,121,211,101,1404,365.13662338256836,222.12696075439453,149.08123016357422,1059.8399639129639,93.53256225585938,93.52588653564453,94.53535079956055,90.52205085754395,163.54060173034668,69.51332092285156,73.53997230529785
128,1.0066225165562914,0,100,100,100,0,0,0,0,154,152,152,152,156,154,154,162,152,152,185,720,605,175,204,261,286,169,152,4178,148.53191375732422,1634.788990020752,776.749849319458,2454.3964862823486,127.53939628601074,133.60118865966797,163.08951377868652,201.1127471923828,125.5342960357666,38.01727294921875,43.50757598876953
256,1.0804195804195804,0,0,0,0,0,0,0,0,399,373,373,379,375,377,375,411,309,309,2199,2961,2300,1941,1784,1648,1580,1232,309,11929,1224.8070240020752,7052.005052566528,3175.422191619873,14734.407424926758,1512.272834777832,1272.9668617248535,1321.167230606079,1182.0118427276611,861.1361980438232,17.01068878173828,17.516613006591797
96,1.0086206896551724,100,0,0,100,100,0,0,0,117,125,123,117,117,119,119,119,117,117,394,464,444,286,238,221,215,264,117,1429,259.563684463501,562.1833801269531,487.6408576965332,1132.9026222229004,229.08663749694824,193.62664222717285,163.06042671203613,173.05946350097656,192.69394874572754,28.002262115478516,20.519018173217773
32,1.5,0,0,0,100,0,0,0,0,75,59,65,57,59,59,59,59,57,57,217,86,202,75,77,81,84,208,57,357,215.87324142456055,90.53778648376465,175.55809020996094,353.5938262939453,76.54666900634766,58.545589447021484,62.99543380737305,67.52920150756836,157.54938125610352,25.005340576171875,33.54048728942871
256,1.0046082949308757,0,0,0,0,0,0,0,0,256,228,230,256,252,256,258,274,218,218,899,1558,1369,891,836,868,900,501,218,886,689.6743774414062,4020.2741622924805,1772.5002765655518,424.23224449157715,437.20507621765137,366.6198253631592,420.6709861755371,387.27855682373047,240.14878273010254,20.001649856567383,18.01586151123047
32,1.85,0,100,0,100,100,100,100,100,45,37,47,37,37,37,37,37,37,37,82,96,134,56,42,43,43,41,37,143,37.52470016479492,73.51446151733398,78.00626754760742,67.03662872314453,27.00042724609375,18.00084114074707,21.001338958740234,19.02151107788086,29.000520706176758,17.996788024902344,11.002779006958008
128,1.0077519379844961,0,100,100,0,0,100,100,0,136,130,130,136,132,130,130,138,130,130,215,329,295,164,156,169,181,159,130,195,82.51643180847168,232.69939422607422,150.03085136413574,75.4997730255127,62.004804611206055,65.5202865600586,63.28582763671875,71.00772857666016,60.5168342590332,12.000560760498047,9.999990463256836
32,1.0909090909090908,0,100,100,100,100,100,100,0,42,36,36,36,36,36,36,40,36,36,60,67,55,46,44,45,51,59,36,125,23.003101348876953,30.99536895751953,26.19147300720215,48.049211502075195,23.996591567993164,16.000986099243164,17.003297805786133,17.058372497558594,21.998882293701172,15.532970428466797,15.001535415649414
64,1.3766233766233766,0,0,0,0,0,0,0,0,108,108,108,110,108,108,108,110,106,106,470,178,172,375,174,167,168,506,106,1093,169.03924942016602,125.53000450134277,91.51220321655273,569.1478252410889,146.53348922729492,65.51623344421387,70.51515579223633,67.48533248901367,231.07361793518066,19.019603729248047,12.99142837524414
32,1.0555555555555556,100,100,100,100,100,100,100,100,19,19,19,19,19,19,19,19,19,19,19,22,22,19,19,19,19,19,19,33,13.003110885620117,17.99631118774414,15.000343322753906,15.002965927124023,8.03232192993164,6.9675445556640625,7.002353668212891,7.9975128173828125,8.000612258911133,21.013498306274414,17.518997192382812
32,1.0434782608695652,100,100,100,100,100,100,100,100,24,24,24,24,24,24,24,24,24,24,28,26,25,24,24,24,24,24,24,104,10.998010635375977,14.00446891784668,11.000871658325195,48.99954795837402,13.004779815673828,20.025014877319336,12.983083724975586,15.558719635009766,8.978605270385742,13.111114501953125,11.025667190551758
256,1.0341463414634147,0,0,0,0,0,0,0,0,276,266,266,274,262,266,260,280,212,212,1314,2461,2166,1069,1054,1079,1117,767,212,3705,571.6207027435303,3547.2121238708496,1438.3785724639893,2719.9583053588867,702.6946544647217,656.400203704834,614.0391826629639,543.6594486236572,388.17429542541504,17.002582550048828,18.000125885009766
256,1.0509803921568628,0,0,0,0,0,0,0,0,298,394,394,286,290,286,284,326,268,268,710,3778,3259,561,587,590,597,547,268,4101,280.0424098968506,8033.8134765625,3132.4105262756348,2817.5690174102783,275.71916580200195,303.6031723022461,303.07817459106445,268.1143283843994,263.10276985168457,13.01264762878418,11.99197769165039
256,1.0127118644067796,0,0,0,0,0,0,0,0,263,283,283,285,255,257,257,285,239,239,682,4684,3842,740,529,494,518,489,239,3188,256.33716583251953,16534.213066101074,6350.9087562561035,1397.4907398223877,337.59379386901855,274.5826244354248,202.0857334136963,256.10971450805664,202.02994346618652,11.998653411865234,11.99650764465332
96,1.0135135135135136,0,100,100,100,100,100,100,0,77,75,75,75,75,75,75,79,75,75,124,122,104,91,95,99,104,135,75,872,52.00934410095215,76.52902603149414,46.08798027038574,269.55103874206543,39.002180099487305,36.004066467285156,59.50927734375,37.039756774902344,47.560691833496094,12.002706527709961,12.040138244628906
96,1.0505050505050506,0,0,0,0,0,0,0,0,116,116,116,110,114,114,114,118,104,104,241,294,256,157,165,172,181,204,104,332,83.50849151611328,183.29381942749023,108.04462432861328,150.24709701538086,61.070919036865234,61.000823974609375,63.071250915527344,94.51580047607422,82.52453804016113,14.001131057739258,10.003805160522461
96,1.1743119266055047,0,0,0,0,0,0,0,0,138,164,164,130,132,132,134,158,128,128,399,894,769,347,335,339,374,424,128,684,144.0274715423584,917.3402786254883,564.1376972198486,425.56190490722656,175.5383014678955,160.03823280334473,174.116849899292,257.0483684539795,287.6136302947998,12.998580932617188,10.00523567199707
64,1.425,100,100,100,100,100,100,100,100,57,57,57,57,57,57,57,57,57,57,2290,91,2277,485,87,75,78,1113,57,465,1022.2415924072266,70.49989700317383,2090.2042388916016,204.06389236450195,195.06049156188965,35.581111907958984,30.969858169555664,31.000137329101562,473.6621379852295,16.004323959350586,16.994953155517578
32,1.0555555555555556,0,100,0,100,100,100,100,100,25,19,35,19,19,19,19,19,19,19,165,24,211,19,19,19,19,22,19,51,64.98908996582031,13.005733489990234,104.02226448059082,20.999670028686523,6.999731063842773,8.00013542175293,7.000207901000977,6.999969482421875,9.000301361083984,14.004945755004883,9.99903678894043
64,1.0204081632653061,100,100,100,100,100,100,100,0,50,50,50,50,50,50,50,54,50,50,51,93,83,57,65,77,91,76,50,223,23.004531860351562,57.077646255493164,42.00005531311035,113.0368709564209,51.5289306640625,37.99867630004883,30.999422073364258,36.51571273803711,30.000925064086914,11.169195175170898,10.999202728271484
96,1.0087719298245614,0,100,100,100,100,100,100,0,131,115,115,115,115,115,115,135,115,115,305,218,207,151,153,158,162,215,115,217,156.5260887145996,171.5719699859619,145.0488567352295,119.51470375061035,70.50609588623047,88.56987953186035,94.512939453125,68.51911544799805,95.50809860229492,11.029720306396484,11.489391326904297
96,1.0135135135135136,0,0,0,0,0,0,0,0,109,81,81,83,83,83,83,129,75,75,307,156,141,111,112,114,120,275,75,543,157.03749656677246,86.99607849121094,109.0860366821289,195.04213333129883,38.4981632232666,39.999961853027344,39.99972343444824,41.52560234069824,95.12901306152344,17.000198364257812,23.998737335205078
96,1.0471698113207548,0,0,0,0,0,0,0,0,121,119,119,123,121,117,117,131,111,111,274,373,336,310,258,280,291,246,111,1157,119.5213794708252,234.59458351135254,161.52453422546387,620.1353073120117,124.53222274780273,88.52815628051758,98.52838516235352,103.52945327758789,87.53037452697754,14.998197555541992,17.99941062927246
96,1.0097087378640777,0,100,100,100,100,100,100,0,106,104,104,104,104,104,104,132,104,104,348,238,214,143,148,152,155,356,104,104,173.57707023620605,147.0651626586914,92.08059310913086,33.030033111572266,66.00546836853027,52.06727981567383,57.0216178894043,68.05157661437988,198.03214073181152,12.001991271972656,11.00015640258789
128,1.0119047619047619,0,0,0,0,0,0,0,0,103,89,89,89,91,91,89,105,85,85,464,147,144,117,105,111,115,269,85,457,195.01209259033203,133.57782363891602,80.01065254211426,270.0676918029785,81.5279483795166,102.54502296447754,72.52192497253418,56.52880668640137,122.53427505493164,12.001276016235352,9.999752044677734
256,1.0031446540880504,0,0,0,0,0,0,0,0,399,353,357,391,345,345,323,491,319,319,1603,6817,4265,1718,739,845,708,1153,319,16960,832.7672481536865,25435.01615524292,5878.278970718384,7321.495771408081,730.7047843933105,332.17644691467285,407.1085453033447,287.62269020080566,468.11771392822266,12.000560760498047,12.006759643554688
128,1.1363636363636365,100,100,100,100,0,0,0,0,75,75,75,75,77,77,77,77,75,75,95,179,150,80,93,112,125,88,75,609,34.20114517211914,91.04561805725098,63.00020217895508,189.0425682067871,28.072595596313477,31.998395919799805,39.00599479675293,44.07000541687012,30.999422073364258,11.002063751220703,11.001348495483398
32,1.037037037037037,100,100,100,100,100,100,100,0,28,28,28,28,28,28,28,32,28,28,28,34,31,28,28,28,28,34,28,28,9.000301361083984,15.001296997070312,12.99905776977539,9.001731872558594,9.998559951782227,9.999990463256836,8.999824523925781,10.000228881835938,11.998414993286133,13.00501823425293,12.507915496826172
64,1.0196078431372548,0,0,0,0,0,0,0,0,74,56,56,54,54,54,54,74,52,52,369,101,94,65,71,75,75,242,52,420,127.07138061523438,55.51290512084961,62.999725341796875,148.07772636413574,23.00286293029785,26.04985237121582,25.999069213867188,25.999784469604492,83.03308486938477,11.996984481811523,10.997533798217773
32,1.0285714285714285,100,100,100,100,100,100,100,100,36,36,36,36,36,36,36,36,36,36,38,53,49,36,36,37,38,46,36,66,13.998746871948242,23.000240325927734,18.999814987182617,20.509958267211914,13.000011444091797,13.999462127685547,18.001794815063477,17.000198364257812,21.55303955078125,12.511730194091797,12.000083923339844
256,1.003584229390681,0,0,0,0,0,0,0,0,300,318,318,296,298,300,296,334,280,280,1173,3139,3105,1102,1326,1439,1473,823,280,695,419.27599906921387,5898.864030838013,2607.555389404297,447.1602439880371,556.1878681182861,597.6696014404297,726.6061305999756,1241.0099506378174,494.63653564453125,12.00103759765625,11.001110076904297
32,1.4375,100,100,100,100,100,100,100,100,23,23,23,23,23,23,23,23,23,23,30,27,27,28,25,25,25,24,23,54,11.99960708618164,15.004158020019531,13.508796691894531,21.99268341064453,13.503074645996094,10.997772216796875,9.999990463256836,9.999990463256836,9.000301361083984,12.001752853393555,11.001825332641602
32,1.0263157894736843,0,100,100,100,100,100,100,100,41,39,39,39,39,39,39,39,39,39,144,48,46,39,39,39,41,44,39,260,101.51052474975586,33.99920463562012,34.00135040283203,109.04192924499512,15.998601913452148,15.999078750610352,15.000104904174805,17.000675201416016,27.515172958374023,10.988712310791016,10.006427764892578
64,1.302325581395349,100,0,0,0,0,0,0,0,56,62,62,58,58,58,58,58,56,56,151,296,261,243,249,252,257,149,56,376,69.00238990783691,188.21048736572266,152.13251113891602,167.17958450317383,103.07455062866211,107.12838172912598,142.52471923828125,198.76933097839355,61.040639877319336,18.986225128173828,11.000871658325195
96,1.0126582278481013,0,0,0,0,0,0,0,0,82,88,88,84,84,84,86,84,80,80,100,227,209,135,145,152,162,111,80,80,40.000200271606445,147.50003814697266,118.82472038269043,26.005029678344727,47.51014709472656,51.015615463256836,54.5048713684082,88.55104446411133,45.970916748046875,12.004375457763672,11.001825332641602
32,1.03125,0,0,0,0,0,0,0,0,37,35,35,35,35,35,35,35,33,33,38,52,40,35,35,35,35,38,33,59,13.000011444091797,21.998167037963867,15.006542205810547,20.998716354370117,20.99919319152832,21.514415740966797,20.999670028686523,18.00251007080078,17.00115203857422,19.983291625976562,15.999794006347656
128,1.219298245614035,0,0,0,0,0,0,0,0,159,153,155,153,151,151,153,159,139,139,665,697,485,584,571,659,682,426,139,2796,294.5411205291748,486.4799976348877,224.43532943725586,2186.85245513916,327.57115364074707,397.1593379974365,563.8630390167236,604.16579246521,268.5868740081787,10.980606079101562,12.013673782348633
96,1.0113636363636365,0,0,0,0,0,0,0,0,95,91,91,91,91,91,91,99,89,89,222,132,134,231,101,101,103,271,89,152,90.67940711975098,71.52152061462402,59.00120735168457,48.00534248352051,80.02161979675293,33.07914733886719,33.00070762634277,33.99968147277832,109.0705394744873,10.989189147949219,12.003660202026367
96,1.008695652173913,0,100,100,100,100,100,100,0,118,116,116,116,116,116,116,126,116,116,419,189,180,134,142,149,157,151,116,363,157.5624942779541,124.26900863647461,113.10005187988281,114.04657363891602,46.10300064086914,50.002098083496094,63.07339668273926,62.79325485229492,63.170433044433594,15.999794006347656,20.99776268005371
96,1.0128205128205128,0,0,0,0,0,0,0,0,115,81,101,81,81,81,81,95,79,79,495,202,250,258,111,106,109,413,79,685,188.02762031555176,107.51795768737793,101.53675079345703,294.0683364868164,115.99874496459961,51.01346969604492,45.56989669799805,46.99444770812988,162.0466709136963,15.15507698059082,16.996383666992188
96,1.0072463768115942,0,0,0,0,100,100,100,0,211,141,145,151,139,139,139,159,139,139,641,328,325,187,191,220,240,211,139,445,329.0121555328369,253.05581092834473,171.0519790649414,163.54060173034668,83.56690406799316,110.54134368896484,87.51749992370605,104.5525074005127,107.53273963928223,20.99776268005371,18.99862289428711
32,1.0526315789473684,100,100,100,100,100,100,100,100,20,20,20,20,20,20,20,20,20,20,20,25,22,20,20,20,20,20,20,38,8.002996444702148,10.995626449584961,9.999990463256836,12.999296188354492,7.002115249633789,8.998632431030273,7.000923156738281,9.016036987304688,8.00013542175293,20.999431610107422,12.997865676879883
32,1.0277777777777777,100,100,100,100,100,100,100,100,37,37,37,37,37,37,37,37,37,37,37,53,47,38,39,39,41,44,37,37,16.003131866455078,30.013322830200195,20.51520347595215,12.999296188354492,14.998912811279297,15.000104904174805,15.000343322753906,16.010046005249023,16.521692276000977,13.990163803100586,14.995574951171875
256,1.0206896551724138,0,0,0,0,0,0,0,0,174,224,210,166,166,168,168,180,148,148,408,1965,1516,327,329,373,431,220,148,521,175.60982704162598,2464.472532272339,924.8685836791992,305.8512210845947,161.51857376098633,156.1121940612793,157.48214721679688,177.05321311950684,111.51885986328125,11.99960708618164,14.9993896484375
128,1.0101010101010102,0,0,0,0,0,0,0,0,108,104,104,104,104,104,104,108,100,100,186,237,209,119,124,130,143,167,100,914,77.06546783447266,141.15571975708008,102.51545906066895,317.23666191101074,43.0753231048584,44.9984073638916,47.08743095397949,75.00553131103516,64.51153755187988,11.513948440551758,11.000633239746094
128,1.1652173913043478,0,0,0,0,0,0,0,0,154,148,168,146,138,142,142,158,134,134,565,662,653,446,391,392,396,493,134,1184,201.0488510131836,505.6939125061035,285.5410575866699,435.14394760131836,194.03338432312012,143.0373191833496,151.5209674835205,165.73500633239746,174.03364181518555,15.011310577392578,13.523101806640625
128,1.1,0,0,0,0,0,0,100,0,91,79,79,89,79,79,77,91,77,77,180,174,152,139,137,141,136,139,77,370,113.54947090148926,110.49985885620117,94.52700614929199,187.95251846313477,74.57399368286133,75.08206367492676,72.99447059631348,52.13809013366699,52.99949645996094,24.00517463684082,23.523330688476562
256,1.0688073394495412,0,0,0,0,0,0,0,0,275,317,321,263,265,269,267,275,233,233,567,2762,2111,467,475,495,495,365,233,2773,298.1393337249756,5109.135866165161,1600.1458168029785,1478.5211086273193,191.05076789855957,218.07503700256348,240.0529384613037,202.53992080688477,188.54475021362305,14.000177383422852,12.000083923339844
64,1.015625,0,100,100,100,100,100,100,0,69,65,65,65,65,65,65,69,65,65,96,80,79,66,66,68,70,130,65,1024,40.51065444946289,48.00057411193848,43.51329803466797,537.2617244720459,26.99899673461914,28.000354766845703,27.524948120117188,28.000354766845703,53.01189422607422,11.998414993286133,10.000467300415039
96,1.0517241379310345,0,100,100,0,0,0,0,0,67,61,61,63,63,63,63,67,61,61,251,143,128,64,65,76,92,89,61,198,106.52303695678711,71.00772857666016,56.51569366455078,61.00010871887207,22.519588470458984,24.013042449951172,30.994176864624023,32.00554847717285,31.517982482910156,11.00611686706543,10.994911193847656
256,1.0342465753424657,0,0,0,0,0,0,0,0,169,157,157,169,171,155,159,169,151,151,299,1570,1204,286,281,195,198,280,151,1915,122.5135326385498,1891.8793201446533,734.2708110809326,867.1150207519531,122.1001148223877,118.02196502685547,86.00711822509766,88.09280395507812,121.02389335632324,11.998891830444336,10.001659393310547
64,1.0153846153846153,0,100,100,100,100,100,100,0,72,66,66,66,66,66,66,86,66,66,117,79,78,71,70,70,71,125,66,136,49.99828338623047,50.52614212036133,46.996355056762695,92.51666069030762,30.00020980834961,70.39999961853027,42.00124740600586,41.51177406311035,75.00123977661133,11.996030807495117,10.999441146850586
256,1.0486111111111112,0,0,0,0,0,0,0,0,231,207,181,199,199,203,203,245,151,151,724,1843,813,540,542,534,533,395,151,1805,364.7003173828125,3319.437265396118,405.09033203125,827.7878761291504,268.5842514038086,253.2670497894287,225.57473182678223,230.59797286987305,166.52631759643555,16.001224517822266,14.996767044067383
96,1.0096153846153846,100,100,100,100,100,100,100,0,105,105,105,105,105,105,105,125,105,105,180,192,188,119,124,131,136,215,105,257,68.00103187561035,109.06839370727539,79.0395736694336,86.03596687316895,63.09342384338379,46.9973087310791,48.05588722229004,47.99842834472656,74.03898239135742,13.997077941894531,21.99864387512207
32,1.0384615384615385,100,100,100,100,100,100,100,100,27,27,27,27,27,27,27,27,27,27,90,32,31,27,27,27,27,30,27,115,31.51416778564453,13.999462127685547,13.007164001464844,38.0094051361084,9.522676467895508,10.026216506958008,8.976459503173828,9.999513626098633,11.003971099853516,12.99905776977539,12.000083923339844
96,1.0288461538461537,0,0,0,0,0,0,0,0,111,109,109,109,111,109,109,111,107,107,327,184,183,132,152,157,163,310,107,1380,123.05784225463867,165.50827026367188,93.50705146789551,532.6175689697266,52.5355339050293,63.004493713378906,62.51263618469238,63.57550621032715,120.52345275878906,11.998653411865234,10.999917984008789
256,1.0042735042735043,0,0,0,0,0,0,0,0,265,261,261,243,247,247,247,271,235,235,532,3231,2304,424,600,628,646,450,235,235,197.02506065368652,5623.159170150757,1543.5125827789307,116.51825904846191,186.60211563110352,319.52476501464844,319.90981101989746,271.0750102996826,242.1431541442871,18.01276206970215,16.5097713470459
64,1.0192307692307692,100,100,100,100,100,100,100,100,53,53,53,53,53,53,53,53,53,53,54,72,66,53,53,53,55,64,53,53,24.02782440185547,44.998884201049805,36.031484603881836,22.002220153808594,25.99954605102539,27.092933654785156,22.997379302978516,43.00236701965332,75.52361488342285,13.002157211303711,10.998249053955078
256,1.0401785714285714,0,0,0,0,0,0,0,0,239,283,291,241,237,235,237,271,233,233,559,1952,1438,457,434,407,403,514,233,5607,224.53618049621582,2721.7798233032227,889.6801471710205,2808.908462524414,353.1985282897949,297.588586807251,309.1239929199219,164.59226608276367,244.10319328308105,11.008501052856445,11.507749557495117
96,1.0096153846153846,0,0,0,0,0,0,0,0,109,113,113,109,109,109,109,125,105,105,470,285,254,142,145,161,182,419,105,692,173.02966117858887,179.52299118041992,115.52286148071289,220.04199028015137,51.51486396789551,51.00417137145996,56.509971618652344,64.51845169067383,146.5146541595459,12.000799179077148,11.00468635559082
128,1.0707070707070707,0,0,0,0,0,0,0,0,114,118,118,114,110,114,112,114,106,106,187,318,307,258,267,289,310,132,106,1462,100.51512718200684,198.02570343017578,138.51118087768555,640.627384185791,111.52386665344238,111.56940460205078,129.52446937561035,151.05891227722168,61.006784439086914,16.521692276000977,19.00196075439453
128,1.007936507936508,0,100,100,100,100,100,100,0,143,127,127,127,127,127,127,157,127,127,560,233,209,155,149,157,161,424,127,2331,220.03841400146484,155.01785278320312,100.13079643249512,875.4026889801025,61.02275848388672,52.491188049316406,57.0063591003418,63.51971626281738,148.05841445922852,13.003349304199219,11.001110076904297
96,1.02,100,0,0,0,0,0,0,0,51,61,61,57,57,57,57,59,51,51,53,114,94,64,67,70,71,69,51,100,14.9993896484375,57.00540542602539,39.510488510131836,27.004241943359375,23.000001907348633,37.0030403137207,32.53436088562012,26.0012149810791,23.999691009521484,11.505365371704102,12.001514434814453
64,1.0151515151515151,100,100,100,100,100,100,100,100,67,67,67,67,67,67,67,67,67,67,71,102,96,77,74,74,77,84,67,67,25.000333786010742,57.5108528137207,43.00689697265625,28.996944427490234,31.998872756958008,31.030893325805664,37.584543228149414,39.017677307128906,38.544654846191406,12.999534606933594,12.999773025512695
64,1.0147058823529411,0,100,100,0,0,0,0,0,77,69,69,79,71,71,71,79,69,69,101,106,102,129,79,79,82,107,69,945,38.00368309020996,50.510406494140625,44.0065860748291,407.1919918060303,59.54551696777344,41.01705551147461,42.97184944152832,41.535139083862305,53.014278411865234,15.000581741333008,15.995025634765625
128,1.0086206896551724,0,100,0,100,100,100,100,0,121,117,129,117,117,117,117,125,117,117,131,281,422,130,140,149,160,135,117,2149,63.02595138549805,228.54113578796387,222.0466136932373,786.1957550048828,53.51972579956055,54.000139236450195,75.52146911621094,80.54685592651367,69.51618194580078,13.007164001464844,9.997844696044922
