From,Name,Size,Instance Complexity,Optimal Found CF,Optimal Found PPM+MAN,Optimal Found PPM+CF,Optimal Found CF+0.25*PPM,Optimal Found CF+0.50*PPM,Optimal Found CF+0.75*PPM,Optimal Found CF+1*PPM,Optimal Found CF/PPM,Predicted Path Length CF,Predicted Path Length PPM+MAN,Predicted Path Length PPM+CF,Predicted Path Length CF+0.25*PPM,Predicted Path Length CF+0.50*PPM,Predicted Path Length CF+0.75*PPM,Predicted Path Length CF+1*PPM,Predicted Path Length CF/PPM,Ground Truth Path Length,Manhattan Path Length,Expansion CF,Expansion PPM+MAN,Expansion PPM+CF,Expansion CF+0.25*PPM,Expansion CF+0.50*PPM,Expansion CF+0.75*PPM,Expansion CF+1*PPM,Expansion CF/PPM,Expansion GT,Expansion Manhattan,Run Time CF,Run Time PPM+MAN,Run Time PPM+CF,Run Time Manhattan,Run Time CF+0.25*PPM,Run Time CF+0.50*PPM,Run Time CF+0.75*PPM,Run Time CF+1*PPM,Run Time CF/PPM,Run Time Inference CF,Run Time Inference PPM
da2,lt_gamlenshouse_n.png,156x102,1.0294117647058822,0,100,100,100,100,100,100,0,41,35,35,35,35,35,35,41,35,35,57,56,53,37,40,40,43,50,35,291,5.502223968505859,9.004592895507812,7.999897003173828,34.51228141784668,3.9980411529541016,4.000425338745117,5.004405975341797,4.000425338745117,4.999637603759766,163.03229331970215,131.5150260925293
da2,lt_hangedman.png,129x135,2.1136363636363638,100,100,0,100,100,100,100,0,93,93,95,93,93,93,93,99,93,93,443,530,517,405,337,244,138,433,93,906,104.57658767700195,109.51375961303711,106.54807090759277,67.99912452697754,45.51219940185547,41.00656509399414,28.019189834594727,16.520261764526367,49.00026321411133,101.52029991149902,117.52128601074219
da2,lt_hangedman_n.png,129x135,1.0227272727272727,100,100,100,100,100,100,100,100,45,45,45,45,45,45,45,45,45,45,45,52,52,45,45,45,46,46,45,45,7.999181747436523,9.000062942504883,10.999202728271484,4.001855850219727,5.003690719604492,4.997968673706055,6.000995635986328,4.9991607666015625,5.000829696655273,110.52083969116211,138.05079460144043
da2,lt_house.png,54x53,1.0175438596491229,100,100,100,100,100,100,100,100,58,58,58,58,58,58,58,58,58,58,58,97,92,58,61,67,72,64,58,93,11.985301971435547,24.0020751953125,29.523849487304688,7.999181747436523,7.000446319580078,6.999731063842773,7.998943328857422,7.003068923950195,6.999015808105469,25.50673484802246,26.000261306762695
da2,lt_ruinedhouse_n.png,156x102,1.0384615384615385,0,100,0,100,100,100,100,0,29,27,29,27,27,27,27,29,27,27,34,35,35,28,29,29,29,33,27,27,5.997657775878906,4.997491836547852,6.000995635986328,5.0048828125,5.997896194458008,6.006717681884766,4.997968673706055,3.9980411529541016,4.002571105957031,98.53887557983398,98.53363037109375
da2,lt_shop.png,156x102,1.037037037037037,100,100,100,100,100,100,100,100,28,28,28,28,28,28,28,28,28,28,28,42,44,28,29,30,30,44,28,28,5.514860153198242,9.995698928833008,11.997222900390625,2.999544143676758,3.511667251586914,5.002498626708984,5.997180938720703,5.003213882446289,6.997108459472656,89.00904655456543,101.53317451477051
da2,lt_undercitydungeon.png,184x177,1.5169491525423728,0,0,0,0,0,0,0,0,239,221,285,183,183,185,187,263,179,179,2712,2098,3104,230,255,287,308,3663,179,2429,314.56685066223145,514.1487121582031,799.1182804107666,217.04411506652832,26.991844177246094,29.02531623840332,33.51879119873047,33.99920463562012,427.1273612976074,284.5931053161621,255.02943992614746
da2,lt_undercityserialkiller.png,184x177,2.674698795180723,0,0,0,0,0,0,0,0,234,234,274,232,234,232,234,234,222,222,1969,3384,2317,1261,1187,1209,1221,1584,222,3861,224.0276336669922,859.4257831573486,575.6969451904297,300.551176071167,121.51336669921875,118.54386329650879,119.50492858886719,123.05855751037598,155.63368797302246,321.58946990966797,336.0915184020996
da2,lt_warehouse.png,194x130,1.3488372093023255,100,0,0,100,100,100,100,100,58,60,60,58,58,58,58,58,58,58,61,120,116,62,62,67,68,60,58,299,11.00301742553711,19.980192184448242,24.995803833007812,24.00660514831543,6.999969482421875,6.514549255371094,7.030487060546875,6.974458694458008,6.999969482421875,207.01146125793457,187.1476173400879
da2,lt_warehouse_n.png,194x130,1.6705882352941177,0,0,0,0,0,0,0,0,154,148,154,150,150,150,182,170,142,142,640,1650,625,338,276,321,394,441,142,3198,78.51409912109375,410.632848739624,145.0788974761963,250.05769729614258,37.53042221069336,55.99832534790039,44.52157020568848,42.000532150268555,44.51131820678711,194.02837753295898,162.53376007080078
da2,w_blightlands.png,300x300,1.192488262910798,0,0,0,0,0,0,0,0,284,258,270,262,258,258,258,280,254,254,487,428,513,382,382,361,347,435,254,1453,68.52006912231445,116.52445793151855,107.51628875732422,114.48168754577637,42.53864288330078,39.999961853027344,36.99994087219238,41.73684120178223,45.52960395812988,1617.3865795135498,2147.5489139556885
da2,w_bonepitdestroyed_a3.png,300x300,1.0121951219512195,0,100,100,100,100,100,100,100,85,83,83,83,83,83,83,83,83,83,101,180,171,85,87,102,110,93,83,709,15.001058578491211,48.00987243652344,54.5046329498291,53.51424217224121,10.00070571899414,11.019706726074219,10.979175567626953,12.001276016235352,10.002374649047852,1438.1954669952393,1295.4061031341553
da2,w_bonepitmining_a2.png,300x300,1.115,0,0,0,0,0,0,0,0,289,263,283,265,255,247,247,291,223,221,1338,1859,2294,1136,1001,826,805,1241,223,1415,213.04631233215332,669.7177886962891,682.7151775360107,198.05574417114258,129.43720817565918,106.5981388092041,84.52796936035156,84.53702926635742,122.5123405456543,1480.9200763702393,1239.2146587371826
da2,w_encounter1.png,300x300,1.1111111111111112,0,0,100,0,0,0,0,100,132,166,130,132,132,162,162,130,130,128,1158,619,898,780,828,840,825,1121,130,225,170.55249214172363,160.0480079650879,181.02598190307617,18.508434295654297,86.01260185241699,90.51775932312012,89.5700454711914,82.49211311340332,127.54297256469727,1587.3944759368896,1318.6249732971191
da2,w_encounter2.png,300x300,1.3496932515337423,0,0,0,0,0,0,0,0,222,240,256,236,234,230,232,234,220,218,993,1636,1558,1240,1377,1506,1549,497,220,2633,157.02128410339355,532.2422981262207,477.6005744934082,224.06339645385742,126.53112411499023,138.05603981018066,150.5563259124756,154.03437614440918,51.000356674194336,1413.3727550506592,1360.795497894287
da2,w_encounter2_camp.png,300x300,1.2272727272727273,0,0,0,0,0,0,0,0,229,237,247,225,231,221,207,237,189,189,886,1161,1201,808,1022,828,588,580,189,1864,124.51720237731934,495.67294120788574,377.10022926330566,186.51390075683594,82.50904083251953,105.54814338684082,85.54911613464355,59.51237678527832,61.0201358795166,1373.2624053955078,1392.305612564087
da2,w_encounter3.png,300x300,1.1494252873563218,0,0,0,0,0,0,0,0,116,104,106,114,114,118,106,114,100,98,658,211,496,453,444,426,413,511,100,624,121.5219497680664,61.51723861694336,99.51353073120117,46.51451110839844,45.02248764038086,47.0731258392334,48.026323318481445,51.56278610229492,48.772573471069336,1436.8398189544678,1401.9498825073242
da2,w_sundermount.png,300x300,1.153225806451613,0,0,0,0,0,0,0,0,153,147,191,151,185,183,183,151,143,141,581,462,692,386,413,331,315,462,143,843,90.51704406738281,120.52059173583984,156.70204162597656,87.51749992370605,40.99869728088379,45.52817344665527,36.00478172302246,42.3429012298584,47.99818992614746,1472.4721908569336,1378.3988952636719
da2,w_woundedcoast.png,300x300,1.2048192771084338,0,0,0,0,0,0,0,0,432,322,380,382,382,378,304,444,300,294,2570,2237,2423,2483,2501,2499,1268,2161,300,3291,317.5699710845947,836.7919921875,529.8693180084229,287.25433349609375,243.18170547485352,238.59071731567383,239.61520195007324,126.53088569641113,206.0530185699463,1574.4242668151855,1277.885913848877
maze,maze512-16-0.png,300x300,1.014367816091954,0,0,0,0,0,0,0,0,415,559,559,447,435,451,453,459,353,349,2337,7618,7630,2651,2749,3060,3149,1590,353,4782,364.5491600036621,7816.240072250366,11473.799705505371,391.629695892334,283.57791900634766,276.10182762145996,315.1710033416748,325.58369636535645,166.52727127075195,1630.4340362548828,1414.5452976226807
maze,maze512-16-1.png,300x300,1.021875,0,0,0,0,0,0,0,0,399,569,527,375,381,377,377,405,327,321,1030,5576,5734,933,992,962,993,602,327,5509,188.0340576171875,5580.387830734253,6756.896495819092,449.68724250793457,97.49269485473633,112.52570152282715,102.56743431091309,107.52320289611816,71.5181827545166,1420.3760623931885,1366.9373989105225
maze,maze512-16-2.png,300x300,2.171945701357466,0,0,0,0,0,0,0,0,378,550,560,388,322,382,364,418,480,240,2062,5728,5768,2343,3394,2640,2495,1676,480,2101,275.54965019226074,4349.217653274536,7063.2195472717285,285.4807376861572,346.9381332397461,432.894229888916,330.6891918182373,350.2309322357178,182.04569816589355,1728.928565979004,1554.82816696167
maze,maze512-16-3.png,300x300,1.4285714285714286,100,0,0,0,0,0,0,0,150,174,174,148,148,148,148,162,150,134,638,1325,1271,479,440,447,450,278,150,2819,204.04291152954102,760.1373195648193,1211.8580341339111,314.5759105682373,76.53665542602539,74.48983192443848,75.63304901123047,72.04556465148926,41.51511192321777,2902.484178543091,2987.4536991119385
maze,maze512-16-4.png,300x300,1.751111111111111,0,0,0,0,0,0,0,0,440,594,618,438,440,444,450,498,394,246,10742,31455,16549,9840,10303,10900,11374,6451,394,3738,2245.206594467163,92374.82523918152,23495.790243148804,605.6556701660156,1394.9649333953857,1544.2795753479004,3639.488935470581,2154.5567512512207,1306.3409328460693,3004.9896240234375,2064.3441677093506
maze,maze512-16-5.png,300x300,1.4063604240282686,0,0,0,0,0,0,0,0,406,586,644,392,394,396,394,482,398,284,3172,19537,24880,3738,3749,3436,3071,1885,398,4334,617.0122623443604,36026.48329734802,46300.66156387329,420.1030731201172,462.9077911376953,418.6422824859619,397.3536491394043,363.4026050567627,227.04339027404785,2576.620578765869,2269.101619720459
maze,maze512-16-6.png,300x300,1.5035211267605635,0,0,0,0,0,0,0,0,459,571,531,461,457,463,475,759,427,285,8844,19718,14285,9094,9254,10708,10920,6219,427,3603,1823.0679035186768,64766.32523536682,20921.424388885498,322.59321212768555,981.1570644378662,959.7182273864746,1123.9571571350098,1132.521629333496,656.1949253082275,1864.8509979248047,2628.7169456481934
maze,maze512-16-7.png,300x300,1.0169491525423728,0,0,0,0,0,0,0,0,346,526,528,314,314,312,308,364,300,296,1756,3952,3689,931,1015,1048,1071,1656,300,636,242.04564094543457,3135.0386142730713,2659.7797870635986,52.525997161865234,97.01395034790039,208.6327075958252,118.52765083312988,122.52640724182129,172.07717895507812,1699.6324062347412,1425.069808959961
maze,maze512-16-8.png,300x300,1.0573248407643312,0,0,0,0,0,0,0,0,186,216,194,186,172,170,170,200,166,158,1120,1833,1117,1138,1059,860,660,1155,166,158,193.0534839630127,881.6795349121094,295.54104804992676,12.9852294921875,131.04009628295898,114.53032493591309,97.5198745727539,80.01112937927246,124.08041954040527,1488.8114929199219,1673.9027500152588
maze,maze512-16-9.png,300x300,3.01,0,0,0,0,0,0,0,0,209,347,497,189,187,191,193,297,301,103,5439,11007,17529,5620,5361,4871,4720,2402,301,940,758.4857940673828,8777.292728424072,11363.707780838013,102.79107093811035,587.3572826385498,554.2097091674805,510.3030204772949,476.63164138793945,261.0809803009033,2707.228183746338,1321.2053775787354
maze,maze512-2-4.png,300x300,1.3643410852713178,0,0,0,0,0,0,0,0,218,194,198,182,182,182,218,260,176,146,1298,1280,1044,1366,1388,1422,1383,678,176,2482,256.17218017578125,371.7653751373291,247.10679054260254,281.69703483581543,209.11264419555664,189.97764587402344,176.04780197143555,168.81775856018066,87.64052391052246,2066.479444503784,1678.1303882598877
