From,Name,Size,Instance Complexity,Optimal Found CF,Optimal Found PPM+MAN,Optimal Found PPM+CF,Optimal Found CF+0.25*PPM,Optimal Found CF+0.50*PPM,Optimal Found CF+0.75*PPM,Optimal Found CF+1*PPM,Optimal Found CF/PPM,Predicted Path Length CF,Predicted Path Length PPM+MAN,Predicted Path Length PPM+CF,Predicted Path Length CF+0.25*PPM,Predicted Path Length CF+0.50*PPM,Predicted Path Length CF+0.75*PPM,Predicted Path Length CF+1*PPM,Predicted Path Length CF/PPM,Ground Truth Path Length,Manhattan Path Length,Expansion CF,Expansion PPM+MAN,Expansion PPM+CF,Expansion CF+0.25*PPM,Expansion CF+0.50*PPM,Expansion CF+0.75*PPM,Expansion CF+1*PPM,Expansion CF/PPM,Expansion GT,Expansion Manhattan,Run Time CF,Run Time PPM+MAN,Run Time PPM+CF,Run Time Manhattan,Run Time CF+0.25*PPM,Run Time CF+0.50*PPM,Run Time CF+0.75*PPM,Run Time CF+1*PPM,Run Time CF/PPM,Run Time Inference CF,Run Time Inference PPM
da2,w_bonepitmining_a2.png,300x300,1.4181818181818182,0,0,0,0,0,0,0,0,308,390,382,360,368,362,354,398,234,232,3342,3700,3616,3346,3126,2979,2789,2075,234,3085,910.006046295166,3427.145004272461,1081.9969177246094,326.0009288787842,327.99816131591797,325.0007629394531,312.00146675109863,296.9987392425537,207.0024013519287,2259.00936126709,1879.9936771392822
da2,w_encounter1.png,300x300,1.2763157894736843,0,0,0,0,0,0,0,0,141,149,117,125,133,133,137,139,97,95,572,596,524,553,531,505,496,537,97,629,114.99238014221191,251.0063648223877,132.9958438873291,62.97111511230469,59.006452560424805,71.99883460998535,66.99776649475098,67.99936294555664,68.00007820129395,1683.9990615844727,1430.006980895996
da2,w_encounter2.png,300x300,1.0814814814814815,0,0,0,0,0,0,0,0,164,212,170,178,178,182,188,172,146,144,399,964,546,478,506,572,569,358,146,1349,77.99482345581055,352.0028591156006,127.99978256225586,110.00251770019531,50.99749565124512,53.99966239929199,57.997941970825195,65.0031566619873,41.997671127319336,1957.000494003296,1508.018970489502
da2,w_encounter2_camp.png,300x300,1.009090909090909,0,0,0,0,0,0,0,0,151,135,127,127,127,129,129,155,111,111,651,658,767,616,356,329,341,560,111,195,126.99699401855469,223.0055332183838,195.9974765777588,19.957542419433594,75.00338554382324,49.99876022338867,40.00091552734375,41.00155830383301,67.99936294555664,1774.5063304901123,1626.997470855713
da2,w_encounter3.png,300x300,1.2592592592592593,0,0,0,0,0,0,0,0,196,182,196,186,184,184,182,190,170,170,540,850,631,516,459,467,476,403,170,871,83.00161361694336,233.99710655212402,136.0182762145996,77.99959182739258,55.00030517578125,46.99993133544922,48.00009727478027,51.00274085998535,41.00346565246582,2064.0017986297607,1563.002109527588
da2,w_woundedcoast.png,300x300,1.1952662721893492,0,0,0,0,0,0,0,0,216,244,234,236,240,236,226,250,202,198,1296,1009,1584,795,706,711,749,587,202,1377,156.99481964111328,293.001651763916,366.99986457824707,114.99929428100586,80.99842071533203,75.00433921813965,80.00397682189941,80.99174499511719,62.00599670410156,1556.0014247894287,1267.9979801177979
maze,maze512-16-0.png,300x300,1.0084745762711864,0,0,0,0,0,0,0,0,139,169,171,123,127,127,127,141,119,119,329,1408,2279,181,214,250,271,240,119,119,52.995920181274414,638.0043029785156,1179.0077686309814,9.995698928833008,21.00348472595215,22.99666404724121,26.000499725341797,29.999494552612305,28.000354766845703,1656.9955348968506,1351.0019779205322
maze,maze512-16-1.png,300x300,1.3977272727272727,0,0,0,0,0,0,0,0,129,171,157,129,129,129,129,137,123,89,3858,1487,43876,3883,3945,3946,4006,3621,123,399,425.0040054321289,606.999397277832,58488.025188446045,31.998634338378906,395.9996700286865,418.0030822753906,399.0006446838379,398.99611473083496,382.01165199279785,1524.0023136138916,1272.9945182800293
maze,maze512-16-2.png,300x300,1.5466321243523315,0,0,0,0,0,0,0,0,471,811,841,493,493,507,493,477,597,389,17555,63686,69548,18090,17819,20183,18673,5975,597,35411,1828.0010223388672,238261.01350784302,206880.57589530945,2976.999521255493,1841.00341796875,1803.9963245391846,2083.038568496704,1900.9606838226318,621.0007667541504,1556.9791793823242,1199.000597000122
maze,maze512-16-3.png,300x300,1.0031847133757963,0,0,0,0,0,0,0,0,371,519,437,363,379,363,369,381,315,315,3700,10358,9514,2635,2839,2610,2806,1325,315,19863,439.9540424346924,19382.658004760742,15618.160009384155,1602.006435394287,275.99573135375977,291.0029888153076,266.9985294342041,287.9962921142578,139.00065422058105,1412.9807949066162,1157.0053100585938
maze,maze512-16-4.png,300x300,1.0054945054945055,0,0,0,0,0,0,0,0,219,261,289,221,237,237,239,221,183,183,1179,3202,8015,1282,1445,1500,1538,349,183,183,142.0004367828369,2292.1605110168457,9660.9365940094,15.002965927124023,134.0005397796631,154.9990177154541,160.00056266784668,155.00307083129883,37.98413276672363,1512.988567352295,1190.9992694854736
maze,maze512-16-5.png,300x300,1.2018072289156627,0,0,0,0,0,0,0,0,441,707,659,485,483,485,483,521,399,333,4257,19262,19853,4364,4438,4512,4586,1933,399,20978,512.9971504211426,104627.9034614563,116800.36306381226,1783.994197845459,438.00950050354004,465.9855365753174,459.00535583496094,487.99586296081543,206.00271224975586,1437.9768371582031,1202.9967308044434
maze,maze512-16-6.png,300x300,2.638888888888889,0,0,0,0,0,0,0,0,283,349,369,291,289,287,289,291,285,135,2669,8440,6065,3109,2852,3154,3171,1262,285,2450,315.02532958984375,4211.686372756958,3964.998722076416,192.01970100402832,313.9772415161133,288.00415992736816,308.99977684020996,322.9997158050537,131.00028038024902,1565.0017261505127,1188.0073547363281
maze,maze512-16-7.png,300x300,1.0265957446808511,0,0,0,0,0,0,0,0,201,379,293,205,211,211,217,203,193,189,549,6087,3319,623,659,733,770,399,193,7722,74.9964714050293,6769.00577545166,2678.018093109131,616.0023212432861,73.00710678100586,70.01066207885742,76.98273658752441,84.00440216064453,41.99337959289551,1535.996437072754,1217.0042991638184
maze,maze512-16-8.png,300x300,1.4424460431654675,0,0,0,0,0,0,0,0,547,637,629,543,567,579,563,683,401,279,7003,9142,31776,7165,6394,5792,5777,2961,401,9700,778.0113220214844,12725.212812423706,106282.1364402771,792.9666042327881,780.0009250640869,662.0306968688965,606.9905757904053,591.9768810272217,307.0082664489746,1514.0023231506348,1154.9994945526123
maze,maze512-16-9.png,300x300,1.0900473933649288,0,0,0,0,0,0,0,0,272,384,358,278,288,292,298,286,230,212,2853,4057,4073,3169,3236,3304,3509,1426,230,5939,339.9999141693115,3036.0028743743896,2446.995496749878,565.9983158111572,320.9967613220215,324.0013122558594,349.99608993530273,370.03064155578613,144.99735832214355,1487.9755973815918,1176.9959926605225
maze,maze512-2-0.png,300x300,1.7215189873417722,0,0,0,0,0,0,0,0,148,160,212,150,150,148,130,132,136,80,877,1985,2016,874,874,748,736,837,136,508,113.99507522583008,346.0042476654053,371.997594833374,40.0090217590332,86.9898796081543,93.99938583374023,77.00037956237793,85.0367546081543,84.9759578704834,1423.9728450775146,1206.002950668335
maze,maze512-2-2.png,300x300,1.5886524822695036,0,0,0,0,0,0,0,0,346,356,276,352,352,364,364,352,224,162,3455,5908,2970,3423,3379,3470,3417,3589,224,2244,393.0096626281738,1344.9933528900146,561.9969367980957,207.95941352844238,347.99909591674805,345.99757194519043,358.0172061920166,342.01574325561523,365.9701347351074,1466.9997692108154,1127.997636795044
maze,maze512-2-4.png,300x300,1.797979797979798,0,0,0,0,0,0,0,0,164,202,224,164,166,166,180,172,178,110,957,1601,2402,833,849,845,942,900,178,781,105.99684715270996,335.00218391418457,475.00038146972656,65.0014877319336,89.04027938842773,92.95845031738281,85.99996566772461,95.0014591217041,94.99859809875488,1418.9965724945068,1161.9954109191895
maze,maze512-2-5.png,300x300,1.7456140350877194,0,0,0,0,0,0,0,0,197,275,393,245,239,233,235,393,199,125,2457,2292,21408,3638,3702,3728,3738,3192,199,891,288.008451461792,423.9928722381592,8168.016672134399,76.00021362304688,364.99738693237305,391.0021781921387,382.0006847381592,368.999719619751,324.002742767334,1502.000093460083,1185.0042343139648
maze,maze512-2-6.png,300x300,1.2142857142857142,0,0,0,0,0,0,0,0,443,409,823,443,437,435,449,481,255,211,3948,9598,12982,4100,4152,4734,4785,3411,255,1624,455.02352714538574,3179.973363876343,4796.000242233276,130.99193572998047,431.0026168823242,426.9979000091553,480.99732398986816,491.00422859191895,354.9966812133789,1501.0011196136475,1167.0053005218506
maze,maze512-2-7.png,300x300,1.9141104294478528,0,0,0,0,0,0,0,0,384,446,524,380,366,282,316,380,312,194,5743,9076,47969,9921,6095,10973,5377,42006,312,2417,625.0011920928955,2203.0041217803955,26785.741090774536,202.95977592468262,998.0058670043945,617.9952621459961,1104.0027141571045,534.9977016448975,4191.999912261963,1470.0086116790771,1218.993902206421
maze,maze512-32-0.png,300x300,1.1428571428571428,0,0,0,0,0,0,0,0,600,638,638,452,460,470,504,632,392,344,1896,15920,14882,2759,2767,3678,4242,1717,392,24012,229.99906539916992,48300.80604553223,35820.78814506531,1964.012861251831,286.98134422302246,295.0005531311035,398.99730682373047,439.03183937072754,183.96663665771484,1476.0055541992188,1186.9962215423584
maze,maze512-32-1.png,300x300,1.0748792270531402,0,0,0,0,0,0,0,0,485,687,711,513,509,511,559,517,445,415,1926,35075,39548,3026,2655,2843,3856,1575,445,35386,246.9923496246338,207889.41359519958,166976.78756713867,2937.002420425415,313.995361328125,281.00109100341797,293.99943351745605,408.9994430541992,163.99860382080078,1438.000202178955,1140.0063037872314
maze,maze512-32-2.png,300x300,1.120253164556962,0,0,0,0,0,0,0,0,211,355,325,217,225,217,213,213,177,175,1590,2605,7191,1670,1760,1716,1502,405,177,2544,214.9970531463623,2244.004011154175,8893.176317214966,226.97758674621582,176.00250244140625,176.99599266052246,176.00536346435547,148.99778366088867,43.999671936035156,1503.0131340026855,1212.9888534545898
maze,maze512-32-3.png,300x300,1.1305418719211822,0,0,0,0,0,0,0,0,505,629,579,487,483,529,517,655,459,407,8308,9747,10673,2623,2676,2749,2531,2614,459,30019,867.00439453125,16770.99299430847,18321.977138519287,2524.001121520996,289.0007495880127,292.02747344970703,305.97567558288574,276.003360748291,282.9937934875488,1426.9990921020508,1172.9981899261475
maze,maze512-32-4.png,300x300,1.0961538461538463,0,0,0,0,0,0,0,0,301,455,407,331,325,333,351,391,285,261,4351,15405,10682,4672,4698,2146,2772,2830,285,629,491.99604988098145,19119.622707366943,11942.999601364136,52.00004577636719,476.00364685058594,485.9957695007324,221.00424766540527,281.0044288635254,281.9998264312744,1406.9957733154297,1127.9997825622559
maze,maze512-32-5.png,300x300,1.5319148936170213,0,0,0,0,0,0,0,0,272,370,358,272,278,278,272,278,216,146,3920,10092,6724,4046,4129,4283,4390,2187,216,968,436.9978904724121,11525.176286697388,4159.998416900635,88.00268173217773,397.0015048980713,411.9997024536133,428.03454399108887,446.9618797302246,221.00567817687988,1389.0109062194824,1187.9868507385254
maze,maze512-32-6.png,300x300,1.0123456790123457,0,0,0,0,100,0,0,0,86,144,108,84,82,102,104,100,82,82,332,917,1156,222,209,185,199,149,82,82,40.99321365356445,359.00330543518066,440.99879264831543,6.996631622314453,28.00154685974121,22.99785614013672,19.99974250793457,21.001577377319336,16.0062313079834,1565.9990310668945,1174.9992370605469
maze,maze512-32-7.png,300x300,1.0555555555555556,0,0,0,0,0,0,0,0,107,123,115,103,101,99,103,109,95,91,237,908,679,151,179,183,210,146,95,91,33.00356864929199,310.99939346313477,193.9997673034668,7.997035980224609,17.000198364257812,20.00284194946289,19.034147262573242,22.965669631958008,17.002344131469727,1485.0046634674072,1179.9976825714111
maze,maze512-32-8.png,300x300,1.030674846625767,0,0,0,0,0,0,0,0,180,276,316,192,192,192,198,224,168,164,351,6250,8553,446,533,551,640,720,168,272,56.99968338012695,7986.008882522583,15241.10460281372,23.999691009521484,52.00362205505371,58.99858474731445,60.0125789642334,69.98515129089355,77.00037956237793,1545.999526977539,1162.0028018951416
maze,maze512-32-9.png,300x300,3.3577586206896552,0,0,0,0,0,0,0,0,295,1365,1385,315,321,321,321,393,779,233,7962,39472,52499,8354,9621,9623,8471,4857,779,7224,833.000898361206,72728.4038066864,136992.28048324585,603.022575378418,838.975191116333,980.004072189331,977.0095348358154,867.9897785186768,484.99608039855957,1422.997236251831,1224.0045070648193
maze,maze512-4-0.png,300x300,1.222972972972973,0,0,0,0,0,0,0,0,303,287,375,293,291,281,277,359,181,165,4151,2128,4318,4116,4134,4071,3894,1953,181,2405,468.9977169036865,842.9989814758301,1753.002405166626,201.9655704498291,417.0041084289551,422.0013618469238,419.9995994567871,394.02174949645996,205.97338676452637,1531.9910049438477,1202.0032405853271
maze,maze512-4-1.png,300x300,1.0607734806629834,0,0,0,0,0,0,0,0,306,292,302,296,292,280,282,314,192,184,1939,2801,2269,1861,1854,1746,1703,1371,192,2499,267.99774169921875,1193.9988136291504,705.0020694732666,206.00080490112305,208.00113677978516,189.01419639587402,180.9849739074707,175.99964141845703,155.99799156188965,1465.9969806671143,1150.9907245635986
maze,maze512-4-4.png,300x300,1.4045801526717556,0,0,0,0,0,0,0,0,244,258,272,242,238,238,236,252,184,158,2583,2862,2739,2674,2693,2689,2720,1777,184,3847,304.99815940856934,1247.0014095306396,803.8144111633301,391.0102844238281,275.99120140075684,280.17663955688477,271.99506759643555,289.99972343444824,188.0040168762207,1358.0121994018555,1140.9945487976074
maze,maze512-4-6.png,300x300,1.3504273504273505,0,0,0,0,0,0,0,0,248,216,312,234,236,238,246,250,158,126,5203,1487,10130,1388,1166,1165,1353,1081,158,944,577.0242214202881,488.97337913513184,4567.008018493652,78.9949893951416,138.99683952331543,120.00226974487305,125.99730491638184,138.0016803741455,112.0002269744873,1371.9801902770996,1159.0042114257812
maze,maze512-4-7.png,300x300,1.1686046511627908,0,0,0,0,0,0,0,0,283,263,293,253,237,249,245,263,201,181,1983,2302,2144,1475,1542,2156,1859,1286,201,2937,251.00064277648926,932.0011138916016,660.9978675842285,243.99733543395996,152.00233459472656,159.00397300720215,234.99751091003418,196.000337600708,139.99652862548828,1410.9935760498047,1219.001054763794
maze,maze512-4-8.png,300x300,1.152061855670103,0,0,0,0,0,0,0,0,749,703,847,767,751,745,749,747,447,391,7874,12767,12275,8482,7816,7186,6879,6639,447,8287,852.9982566833496,16551.533222198486,9850.070476531982,756.9963932037354,867.002010345459,802.0353317260742,739.966869354248,720.9959030151367,688.9996528625488,1383.0010890960693,1134.997844696045
maze,maze512-4-9.png,300x300,1.3310810810810811,0,0,0,0,0,0,0,0,245,265,363,229,223,221,221,257,197,151,2147,2538,12341,1511,1435,1291,1290,1689,197,2523,263.0312442779541,1038.9695167541504,6954.127550125122,216.01271629333496,158.98609161376953,163.00272941589355,135.99705696105957,134.0022087097168,176.01537704467773,1421.9942092895508,1200.0033855438232
maze,maze512-8-0.png,300x300,1.0460526315789473,0,0,0,0,0,0,0,0,221,291,271,223,219,255,259,247,159,153,1301,1697,3026,1424,1233,2511,2527,878,159,875,173.00128936767578,776.0028839111328,1730.0004959106445,71.99716567993164,153.00488471984863,135.99562644958496,260.0054740905762,267.00305938720703,100.99267959594727,1420.0055599212646,1129.9943923950195
maze,maze512-8-1.png,300x300,1.0047619047619047,0,0,0,0,0,0,0,0,317,381,385,329,335,335,337,337,211,211,2379,5220,4838,1786,1930,2102,2168,1096,211,2145,302.0009994506836,4759.998559951782,3435.030937194824,173.9950180053711,194.0300464630127,195.9974765777588,222.9750156402588,241.00112915039062,118.00146102905273,1469.9981212615967,1194.0031051635742
maze,maze512-8-2.png,300x300,1.256544502617801,0,0,0,0,0,0,0,0,310,326,418,310,316,316,326,340,240,198,4145,5270,6661,4218,4325,4209,4447,1558,240,3230,460.0036144256592,3834.995746612549,4695.0037479400635,378.02672386169434,433.96830558776855,436.0079765319824,430.0253391265869,449.97119903564453,160.99929809570312,1363.002061843872,1189.9938583374023
maze,maze512-8-3.png,300x300,1.0617977528089888,0,0,0,0,0,0,0,0,227,259,267,219,229,229,229,229,189,179,808,4318,2656,688,778,838,891,515,189,301,98.00100326538086,2376.0061264038086,1130.0179958343506,27.94814109802246,74.00965690612793,81.99286460876465,87.9971981048584,100.00014305114746,60.002803802490234,1401.001214981079,1171.9958782196045
maze,maze512-8-4.png,300x300,1.0091743119266054,0,0,0,0,0,0,0,0,386,538,488,394,408,410,406,378,330,328,3760,18553,9137,2325,2012,1999,2310,2007,330,18844,423.0029582977295,38300.24600028992,11088.347434997559,1579.1895389556885,239.99810218811035,210.00170707702637,215.00134468078613,251.9996166229248,212.00180053710938,1422.0008850097656,1174.0012168884277
maze,maze512-8-5.png,300x300,1.0738636363636365,0,0,0,0,0,0,0,0,259,285,297,305,263,265,269,309,189,177,4028,5643,11618,4383,3137,2595,2211,2272,189,4137,457.99779891967773,4517.000436782837,9012.999296188354,333.9993953704834,434.00073051452637,335.00027656555176,261.0018253326416,224.99918937683105,232.99813270568848,1403.9981365203857,1163.0032062530518
maze,maze512-8-6.png,300x300,1.1127450980392157,0,0,0,0,0,0,0,0,295,333,295,305,295,297,297,341,227,205,2577,3910,3365,3068,2875,2741,2547,1635,227,4145,312.99424171447754,2440.999984741211,1864.001989364624,332.97157287597656,309.9980354309082,291.99767112731934,288.00106048583984,280.99822998046875,177.01339721679688,1403.996229171753,1165.9996509552002
maze,maze512-8-7.png,300x300,1.0170068027210883,0,0,0,0,0,0,0,0,425,411,441,401,361,367,367,433,299,295,3663,5158,4162,2205,1843,1898,1980,2073,299,9872,404.00171279907227,3475.0006198883057,2701.014757156372,790.0047302246094,237.99896240234375,200.99806785583496,231.0028076171875,211.99750900268555,221.9998836517334,1479.994297027588,1183.0120086669922
maze,maze512-8-8.png,300x300,1.0104166666666667,0,0,0,0,0,0,0,0,169,143,143,183,187,185,185,169,97,97,1162,608,1134,1583,583,566,594,1029,97,1666,135.99801063537598,160.0043773651123,276.99899673461914,155.00259399414062,161.99684143066406,60.00041961669922,65.00244140625,69.0009593963623,116.00470542907715,1443.9995288848877,1112.0047569274902
maze,maze512-8-9.png,300x300,1.0138888888888888,0,0,0,0,0,0,0,0,771,1085,807,681,787,789,785,835,511,505,7500,9545,7682,6854,8177,8431,8329,4752,511,37550,841.9973850250244,20306.10418319702,10090.151309967041,3280.0002098083496,719.29931640625,842.0100212097168,886.9860172271729,886.0032558441162,493.99256706237793,1483.9963912963867,1230.9997081756592
street,Berlin_0_256.png,256x256,1.031390134529148,0,0,0,0,0,0,0,0,284,406,346,266,296,262,296,306,230,230,1575,3296,3966,1382,1576,1537,1665,828,230,2548,200.99353790283203,2360.999345779419,3379.9996376037598,364.99977111816406,142.99964904785156,170.99952697753906,165.9989356994629,167.9971218109131,87.00394630432129,810.0013732910156,752.0081996917725
street,Berlin_0_512.png,300x300,1.0714285714285714,0,0,0,0,0,0,0,0,147,187,263,149,151,153,165,163,135,135,813,872,1836,933,937,958,930,782,135,2205,106.99725151062012,298.999547958374,1223.9997386932373,297.99699783325195,95.99828720092773,96.99654579162598,98.00410270690918,94.00010108947754,82.00907707214355,1380.9993267059326,1195.0011253356934
street,Berlin_1_512.png,300x300,1.4965034965034965,0,0,0,0,0,0,0,0,222,340,328,226,226,226,226,228,214,214,12471,11136,19575,12856,12616,11700,10785,6027,214,10487,1275.003433227539,11898.750066757202,16115.223407745361,1012.0022296905518,1301.2187480926514,1268.9828872680664,1192.002534866333,1077.0008563995361,607.9978942871094,1291.0053730010986,1185.0197315216064
street,Berlin_2_1024.png,300x300,1.0047169811320755,0,0,0,0,0,0,0,0,235,295,347,243,249,249,245,301,213,213,1786,3069,5544,508,676,733,760,480,213,3980,223.9992618560791,1769.2234516143799,5729.999542236328,339.0002250671387,54.994821548461914,72.00002670288086,80.01089096069336,80.99174499511719,55.997610092163086,1425.0011444091797,1202.00514793396
street,Berlin_2_256.png,256x256,1.0205761316872428,0,0,0,0,0,0,0,0,282,432,432,324,324,318,318,318,248,248,1853,10434,8748,2335,2115,2000,1885,639,248,6357,233.99949073791504,19222.475051879883,16376.997232437134,524.0044593811035,244.9951171875,231.00614547729492,210.9963893890381,198.0001926422119,74.99933242797852,831.0027122497559,725.9981632232666
street,Berlin_2_512.png,300x300,1.003076923076923,0,0,0,0,0,0,0,0,342,542,476,348,352,348,352,416,326,326,2054,9077,5903,2361,2790,2995,3188,1563,326,10952,256.9999694824219,16904.66570854187,6834.030866622925,914.0021800994873,246.0014820098877,292.9987907409668,307.00111389160156,337.998628616333,164.99972343444824,1356.0025691986084,1196.997880935669
street,Boston_0_1024.png,300x300,1.0098039215686274,0,0,0,0,0,0,0,0,125,169,163,133,131,133,133,125,103,103,392,1578,1159,507,498,544,572,193,103,306,56.99634552001953,667.9997444152832,450.00219345092773,24.998188018798828,57.00516700744629,51.99742317199707,57.00230598449707,62.000274658203125,26.998519897460938,1342.0031070709229,1162.998914718628
street,Boston_0_256.png,256x256,1.4068965517241379,0,0,0,0,0,0,0,0,212,282,234,214,210,212,216,220,204,204,2565,5174,3257,2470,2502,2541,2604,2081,204,6460,311.0051155090332,2128.507614135742,1436.997413635254,654.9687385559082,256.99591636657715,253.00073623657227,265.0003433227539,269.0005302429199,216.99953079223633,735.0003719329834,811.9997978210449
street,Boston_0_512.png,300x300,1.0030211480362539,0,0,0,0,0,0,0,0,496,694,610,558,540,530,432,554,332,332,7258,8996,9845,7603,8187,8455,4933,4563,332,8683,794.996976852417,18397.023677825928,13250.602960586548,698.9994049072266,772.0232009887695,838.9735221862793,881.00266456604,517.0001983642578,462.9979133605957,1307.999610900879,1168.0018901824951
street,Boston_1_1024.png,300x300,1.0080645161290323,0,0,0,0,0,0,0,0,137,239,183,141,127,129,127,235,125,125,378,2380,1680,424,393,358,261,816,125,130,41.998863220214844,1326.0152339935303,789.9868488311768,10.969161987304688,47.99675941467285,45.00246047973633,37.006378173828125,29.996633529663086,84.99932289123535,1354.0055751800537,1220.9923267364502
street,Boston_1_256.png,256x256,1.0541871921182266,0,0,0,0,0,0,0,0,238,340,342,264,268,272,274,286,214,214,843,3596,3267,680,791,846,896,452,214,2253,112.03193664550781,2730.9703826904297,2692.0006275177,255.9986114501953,71.00057601928711,83.9993953704834,89.99872207641602,100.03042221069336,49.96991157531738,803.0192852020264,734.9839210510254
street,Boston_1_512.png,300x300,1.1435185185185186,0,0,0,0,0,0,0,0,297,487,419,293,277,277,261,307,247,247,870,2633,7055,882,672,821,672,537,247,7012,109.99488830566406,2331.002712249756,12182.10506439209,594.0001010894775,96.02212905883789,71.97356224060059,86.00378036499023,76.01475715637207,59.000253677368164,1324.0056037902832,1173.9959716796875
street,Boston_2_1024.png,300x300,1.0041666666666667,0,0,0,0,0,0,0,0,287,469,361,277,369,369,379,297,241,241,790,4733,6317,1130,2116,2145,2100,421,241,438,117.99955368041992,5354.773044586182,6180.995941162109,42.000532150268555,119.01044845581055,220.9925651550293,228.03521156311035,225.96168518066406,47.99795150756836,1494.9994087219238,1173.0000972747803
street,Boston_2_256.png,256x256,1.1072961373390557,0,0,0,0,0,0,0,0,286,512,518,294,316,330,350,346,258,258,1827,9255,11516,2060,2376,2649,2775,1013,258,3919,242.9983615875244,20673.283100128174,26110.174417495728,422.940731048584,216.0036563873291,243.00146102905273,272.9969024658203,282.00292587280273,110.0008487701416,762.9971504211426,738.9950752258301
street,Boston_2_512.png,300x300,1.00398406374502,0,0,0,0,0,0,0,0,258,382,396,262,280,268,280,278,252,252,513,10683,10717,804,478,448,503,452,252,1999,59.996843338012695,18701.372385025024,20287.62125968933,175.9963035583496,92.02909469604492,51.97954177856445,50.009727478027344,55.98592758178711,53.99680137634277,1359.9929809570312,1144.0041065216064
street,Denver_0_1024.png,300x300,1.0038910505836576,0,0,0,0,0,0,0,0,262,500,504,274,274,272,274,302,258,258,314,6712,16866,407,427,461,514,431,258,9502,50.99964141845703,8630.998611450195,55098.811626434326,771.0020542144775,49.00193214416504,48.01201820373535,51.98311805725098,56.998491287231445,47.005414962768555,1373.9981651306152,1147.0065116882324
street,Denver_0_256.png,256x256,1.0054054054054054,0,0,0,0,0,0,0,0,202,362,314,204,206,250,254,210,186,186,263,7743,5108,303,429,582,639,350,186,2829,31.993865966796875,9971.187353134155,4421.995162963867,232.95998573303223,34.99746322631836,46.004533767700195,62.99543380737305,68.00055503845215,38.00201416015625,755.957841873169,807.0039749145508
street,Denver_0_512.png,300x300,1.0271739130434783,0,0,0,0,0,0,0,0,269,337,327,215,217,221,227,213,189,185,3391,5674,6121,1529,915,971,687,345,189,4848,378.0217170715332,5333.982944488525,6344.66552734375,422.00517654418945,150.99525451660156,93.99986267089844,99.00021553039551,78.0038833618164,38.995981216430664,1379.9962997436523,1192.997694015503
street,Denver_1_1024.png,300x300,1.0066225165562914,100,0,0,0,0,0,0,100,152,276,282,164,164,164,162,152,152,152,231,3330,7315,309,319,365,353,166,152,3921,36.99493408203125,2716.0041332244873,9064.000129699707,321.974515914917,35.00008583068848,39.01171684265137,39.98398780822754,41.00441932678223,19.028902053833008,1404.0005207061768,1226.9959449768066
street,Denver_1_256.png,256x256,1.0040485829959513,0,0,0,0,0,0,0,0,294,480,474,298,300,304,304,300,248,248,1143,6156,8482,711,755,911,890,367,248,5087,160.99977493286133,9965.518474578857,19207.00454711914,414.99853134155273,86.01880073547363,80.98125457763672,94.00248527526855,92.02766418457031,42.00124740600586,778.0003547668457,738.9979362487793
street,Denver_1_512.png,300x300,1.0044444444444445,0,0,0,0,0,0,0,0,250,434,388,272,274,274,274,262,226,226,561,6734,6327,454,531,569,587,393,226,1635,71.99311256408691,11661.005973815918,9645.917654037476,134.99975204467773,50.99964141845703,58.00056457519531,61.99836730957031,63.999176025390625,45.01223564147949,1373.006820678711,1155.9972763061523
street,Denver_2_1024.png,300x300,1.087837837837838,0,0,0,0,0,0,0,0,187,261,273,193,193,195,197,201,161,161,1047,5218,5156,1133,1141,1175,1158,456,161,3788,133.99291038513184,5190.033912658691,5346.971035003662,306.94103240966797,119.0037727355957,120.99409103393555,118.00289154052734,118.00122261047363,47.99699783325195,1392.988920211792,1167.0002937316895
street,Denver_2_256.png,256x256,1.0660377358490567,0,0,0,0,0,0,0,0,193,195,223,191,193,189,189,211,113,113,4079,2269,4518,4216,4409,4282,3789,997,113,1582,453.0026912689209,920.0015068054199,1895.6530094146729,130.00106811523438,412.9948616027832,470.0024127960205,425.0016212463379,383.00442695617676,104.01606559753418,760.9999179840088,744.9991703033447
street,London_0_1024.png,300x300,1.5769230769230769,0,0,0,0,0,0,0,0,209,285,289,403,393,413,437,207,205,205,944,3482,3293,2631,2170,2169,2135,429,205,2973,114.9909496307373,1773.040771484375,1764.9836540222168,306.99920654296875,282.00459480285645,233.99686813354492,228.00683975219727,224.99394416809082,47.995567321777344,1370.0032234191895,1209.9995613098145
street,London_0_256.png,256x256,2.0714285714285716,0,0,0,0,0,0,0,0,275,291,305,275,281,291,289,299,261,261,6659,7054,6022,5717,5755,6192,6103,8563,261,12761,711.0106945037842,3440.049409866333,3213.0141258239746,1147.9957103729248,580.03830909729,569.9660778045654,621.9997406005859,614.9997711181641,855.9942245483398,771.9953060150146,729.0012836456299
street,London_0_512.png,300x300,1.6428571428571428,0,0,0,0,0,0,0,0,299,281,339,303,303,303,293,323,207,207,2680,7490,3126,3462,3656,3549,2257,899,207,4481,326.9965648651123,5460.998773574829,2205.0015926361084,374.0234375,349.99608993530273,379.9784183502197,388.02623748779297,238.97552490234375,92.99850463867188,1344.0093994140625,1149.0013599395752
