Size,Instance Complexity,Optimal Found CF,Optimal Found PPM+MAN,Optimal Found PPM+CF,Optimal Found CF+0.25*PPM,Optimal Found CF+0.50*PPM,Optimal Found CF+0.75*PPM,Optimal Found CF+1*PPM,Optimal Found CF/PPM,Predicted Path Length CF,Predicted Path Length PPM+MAN,Predicted Path Length PPM+CF,Predicted Path Length CF+0.25*PPM,Predicted Path Length CF+0.50*PPM,Predicted Path Length CF+0.75*PPM,Predicted Path Length CF+1*PPM,Predicted Path Length CF/PPM,Ground Truth Path Length,Manhattan Path Length,Expansion CF,Expansion PPM+MAN,Expansion PPM+CF,Expansion CF+0.25*PPM,Expansion CF+0.50*PPM,Expansion CF+0.75*PPM,Expansion CF+1*PPM,Expansion CF/PPM,Expansion GT,Expansion Manhattan,Run Time CF,Run Time PPM+MAN,Run Time PPM+CF,Run Time Manhattan,Run Time CF+0.25*PPM,Run Time CF+0.50*PPM,Run Time CF+0.75*PPM,Run Time CF+1*PPM,Run Time CF/PPM,Run Time Inference CF,Run Time Inference PPM
32,1.0909090909090908,100,0,0,100,0,0,0,0,36,42,38,36,40,40,40,38,36,36,38,49,103,53,45,45,45,41,36,152,13.999223709106445,25.000810623168945,58.53629112243652,72.05867767333984,17.998695373535156,17.024517059326172,17.050743103027344,15.000343322753906,13.99993896484375,0.0,19.99974250793457
256,1.0046511627906978,0,0,0,0,0,0,0,0,232,360,388,238,238,246,266,234,216,216,443,3545,3679,594,615,839,880,313,216,282,192.5523281097412,10761.461973190308,6089.4012451171875,113.53468894958496,253.0653476715088,256.5748691558838,329.5900821685791,354.0952205657959,127.52056121826172,0.0,17.475605010986328
128,1.0063291139240507,0,0,0,0,0,0,0,0,179,181,181,181,167,183,185,183,159,159,415,697,678,350,283,365,392,242,159,968,139.51683044433594,676.2008666992188,364.05420303344727,380.4044723510742,141.05558395385742,121.17838859558105,144.29998397827148,168.70617866516113,112.54477500915527,0.0,10.997295379638672
256,1.0746268656716418,0,0,0,0,0,0,0,0,246,372,372,246,244,240,242,260,216,216,783,3933,3750,704,789,868,906,1329,216,5636,273.64301681518555,13568.382740020752,6231.981039047241,2208.7976932525635,282.1648120880127,326.1716365814209,351.29475593566895,412.19019889831543,574.2499828338623,0.0,14.51420783996582
64,1.018181818181818,0,100,100,100,0,100,100,0,58,56,56,56,58,56,56,58,56,56,96,81,82,64,71,71,74,64,56,120,40.015220642089844,61.51270866394043,39.99948501586914,45.523643493652344,24.99985694885254,31.000375747680664,36.52000427246094,30.99989891052246,28.001785278320312,0.0,12.998819351196289
256,1.0206611570247934,0,0,0,0,0,0,0,0,301,395,425,297,309,317,313,333,247,247,1045,5218,5558,913,985,1319,1124,660,247,7571,371.54126167297363,18853.885173797607,9251.227617263794,2999.6232986450195,385.9827518463135,413.07735443115234,617.1488761901855,510.6537342071533,278.03945541381836,0.0,15.041112899780273
128,1.219298245614035,0,0,0,0,0,0,0,0,157,221,217,167,169,167,167,183,139,139,1010,1205,2351,1168,1074,1127,1163,642,139,2796,400.07853507995605,1574.3319988250732,1843.245506286621,1726.8991470336914,472.1720218658447,449.17845726013184,457.791805267334,501.7092227935791,278.548002243042,0.0,10.997772216796875
128,1.0679611650485437,0,0,0,0,0,0,0,0,120,154,154,122,124,132,132,120,110,110,257,755,590,290,304,323,337,209,110,1289,92.50259399414062,723.8342761993408,321.6969966888428,616.1000728607178,98.53076934814453,98.5116958618164,107.51986503601074,113.04354667663574,77.99553871154785,0.0,11.008262634277344
256,1.0057471264367817,0,0,0,0,0,0,0,0,199,311,343,207,213,211,213,253,175,175,594,3881,4213,561,667,643,671,687,175,1372,211.57407760620117,11947.302341461182,6516.464948654175,555.7961463928223,224.08151626586914,262.5842094421387,256.59918785095215,263.0739212036133,271.08025550842285,0.0,11.996030807495117
64,1.0980392156862746,0,0,0,0,0,0,0,0,64,66,66,68,68,68,66,72,56,56,205,135,136,119,129,137,144,130,56,391,83.04119110107422,90.01469612121582,73.51541519165039,154.54626083374023,53.504228591918945,52.00386047363281,52.02150344848633,58.53080749511719,60.002803802490234,0.0,12.013673782348633
96,1.1216216216216217,0,0,0,0,0,0,0,0,85,113,93,85,85,85,85,85,83,83,133,457,624,127,129,130,129,108,83,995,44.97098922729492,292.586088180542,306.5176010131836,300.55809020996094,41.5191650390625,50.00185966491699,42.51503944396973,43.00284385681152,36.004066467285156,0.0,10.975122451782227
128,1.0075187969924813,0,0,0,0,100,100,100,0,138,162,194,138,134,134,134,154,134,134,533,1322,1397,307,335,353,353,357,134,2311,194.03338432312012,1553.3313751220703,943.6743259429932,887.6974582672119,125.51116943359375,148.03194999694824,161.529541015625,143.02992820739746,144.5145606994629,0.0,16.99995994567871
64,1.0119047619047619,0,100,100,100,100,100,100,0,87,85,85,85,85,85,85,87,85,85,99,208,208,117,132,140,148,102,85,1351,43.00260543823242,149.02782440185547,104.39181327819824,493.60203742980957,48.006296157836914,52.52838134765625,54.99744415283203,60.51325798034668,43.000221252441406,0.0,15.000104904174805
96,1.0185185185185186,100,0,0,100,100,100,100,100,55,91,91,55,55,55,55,55,55,55,55,630,603,59,60,80,88,58,55,55,23.001909255981445,652.6310443878174,393.1093215942383,25.284290313720703,32.006025314331055,25.99358558654785,41.26310348510742,34.00731086730957,22.99022674560547,0.0,11.00015640258789
128,1.0075187969924813,0,0,0,0,0,0,0,0,136,252,252,136,136,136,136,136,134,134,150,1179,1080,166,191,217,232,148,134,170,68.99642944335938,1722.4524021148682,1088.561773300171,64.51630592346191,66.00260734558105,75.03199577331543,89.52212333679199,95.51692008972168,58.13288688659668,0.0,11.50369644165039
256,1.0040485829959513,0,0,0,0,0,0,0,0,274,418,414,284,286,290,292,284,248,248,411,2671,2511,560,634,716,793,436,248,629,157.2566032409668,6370.392799377441,2967.4642086029053,250.5168914794922,269.64521408081055,256.091833114624,316.18642807006836,336.64870262145996,182.59263038635254,0.0,14.000177383422852
256,1.0041666666666667,0,0,0,0,0,0,0,0,249,493,403,261,285,287,289,253,241,241,435,6240,4069,667,802,914,1052,316,241,8325,156.0218334197998,30419.731616973877,6766.65472984314,3285.837173461914,264.08934593200684,336.5063667297363,372.0848560333252,407.12714195251465,132.0364475250244,0.0,13.000011444091797
96,1.0086206896551724,100,0,0,100,100,0,0,0,117,165,193,117,117,119,119,119,117,117,188,920,854,146,159,170,179,285,117,2173,75.5147933959961,1019.2952156066895,558.612585067749,671.10276222229,74.5096206665039,57.515621185302734,66.00379943847656,80.51037788391113,103.51800918579102,0.0,11.979341506958008
128,1.3611111111111112,0,0,0,0,0,0,0,0,157,195,191,181,181,185,187,233,147,147,4476,3941,5438,5758,5795,5883,5937,3094,147,4066,1672.745943069458,5639.353275299072,4615.994453430176,2183.3629608154297,2494.6537017822266,2277.8892517089844,2329.310894012451,2438.9240741729736,1240.2088642120361,0.0,9.998559951782227
256,1.0174825174825175,0,0,0,0,0,0,0,0,345,447,509,357,359,367,377,369,291,291,1834,4451,4209,1270,1361,1505,1668,1394,291,4278,674.644947052002,15856.31799697876,5235.512733459473,1745.5976009368896,537.3399257659912,596.3723659515381,589.339017868042,694.2071914672852,583.9974880218506,0.0,11.007547378540039
96,1.0092592592592593,0,0,0,0,0,0,0,0,113,175,175,115,113,113,115,121,109,109,132,1702,1577,197,242,285,299,164,109,1160,55.5117130279541,2542.3524379730225,1236.6609573364258,372.1475601196289,69.52714920043945,87.52942085266113,102.52165794372559,106.54616355895996,60.00256538391113,0.0,11.997461318969727
256,1.0055248618784531,0,0,0,0,0,0,0,0,202,368,334,268,198,212,210,268,182,182,4183,3296,5813,1865,1122,563,575,1067,182,5141,1450.986623764038,9489.093780517578,6063.584327697754,2036.6404056549072,828.0231952667236,469.9056148529053,227.19693183898926,261.03901863098145,417.68908500671387,0.0,17.000436782836914
32,1.3846153846153846,0,100,100,100,100,100,100,100,66,54,54,54,54,54,54,54,54,54,351,82,344,296,140,102,81,335,54,305,132.03835487365723,49.99709129333496,168.04957389831543,148.52356910705566,112.31064796447754,53.48062515258789,40.01307487487793,33.51163864135742,132.2174072265625,0.0,11.002540588378906
64,1.0847457627118644,0,0,0,0,0,0,0,0,72,66,66,72,66,66,66,96,64,64,377,102,102,374,87,94,105,369,64,616,155.2741527557373,82.00478553771973,73.51946830749512,252.14910507202148,147.52769470214844,34.006357192993164,36.51165962219238,41.99838638305664,144.03152465820312,0.0,11.509180068969727
32,1.0588235294117647,100,100,100,100,100,100,100,0,18,18,18,18,18,18,18,20,18,18,275,20,36,18,18,18,19,32,18,33,107.52487182617188,12.514829635620117,15.997886657714844,12.024402618408203,7.008790969848633,6.521701812744141,7.994651794433594,6.999969482421875,13.003826141357422,0.0,9.998559951782227
96,1.0121951219512195,0,0,0,0,0,0,0,0,97,105,105,99,99,103,105,97,83,83,183,329,315,161,174,170,176,127,83,322,75.51336288452148,211.94887161254883,151.5493392944336,130.06234169006348,68.52173805236816,83.51635932922363,81.00438117980957,69.14925575256348,48.04182052612305,0.0,12.99905776977539
32,1.0263157894736843,100,100,100,100,100,100,100,100,39,39,39,39,39,39,39,39,39,39,39,56,56,39,39,39,52,41,39,127,15.000581741333008,26.51381492614746,27.00042724609375,49.005985260009766,16.103267669677734,17.000675201416016,14.998197555541992,24.000167846679688,17.00115203857422,0.0,15.999555587768555
32,1.0416666666666667,100,100,100,100,100,100,100,100,25,25,25,25,25,25,25,25,25,25,25,29,28,25,25,25,28,25,25,25,12.008428573608398,15.99264144897461,13.99850845336914,8.998632431030273,11.001110076904297,10.000228881835938,9.005069732666016,9.04536247253418,9.999752044677734,0.0,20.0042724609375
96,1.0112359550561798,0,0,0,0,0,0,0,0,98,102,102,92,92,92,92,94,90,90,191,421,391,126,176,198,215,109,90,1557,97.51725196838379,351.1042594909668,220.22485733032227,592.7295684814453,64.5287036895752,75.53720474243164,79.00142669677734,109.52639579772949,67.52586364746094,0.0,22.021770477294922
96,1.011764705882353,100,0,0,100,100,100,100,100,86,124,124,86,86,86,86,86,86,86,93,748,586,93,92,93,96,87,86,1256,37.996768951416016,867.8672313690186,427.0970821380615,466.13383293151855,41.49270057678223,37.99939155578613,61.5999698638916,48.976898193359375,37.51707077026367,0.0,17.164945602416992
128,1.0074074074074073,0,0,0,100,100,0,0,0,142,210,202,136,136,138,138,140,136,136,156,3402,1947,160,178,193,240,143,136,3500,75.53458213806152,9829.463005065918,1945.322036743164,1245.8138465881348,64.99266624450684,75.50716400146484,80.51705360412598,99.54571723937988,69.00858879089355,0.0,11.008024215698242
96,1.0085470085470085,0,0,0,0,0,0,0,0,126,160,160,120,122,122,122,122,118,118,146,569,522,142,161,175,182,136,118,1294,62.51955032348633,537.5871658325195,328.5646438598633,475.44074058532715,74.57208633422852,72.5102424621582,79.53858375549316,80.00397682189941,55.518388748168945,0.0,13.999700546264648
256,1.116564417177914,0,0,0,0,0,0,0,0,190,330,328,184,198,202,208,190,182,182,738,5096,4001,741,982,981,979,450,182,2216,343.4162139892578,18746.4816570282,6536.271095275879,1230.647325515747,309.54933166503906,405.0583839416504,421.07152938842773,388.0724906921387,181.0309886932373,0.0,20.010709762573242
32,2.0869565217391304,100,0,0,100,100,100,100,100,48,50,50,48,48,48,48,48,48,48,386,295,401,322,264,225,198,258,48,516,162.12964057922363,187.3030662536621,226.09329223632812,218.5537815093994,124.51386451721191,123.5191822052002,86.51423454284668,77.06642150878906,100.16369819641113,0.0,11.00015640258789
128,1.0076335877862594,0,0,0,0,0,0,0,0,136,168,170,156,180,182,184,180,132,132,195,1335,1072,465,414,386,387,237,132,2321,79.51736450195312,1626.453161239624,601.6571521759033,930.2122592926025,178.04932594299316,159.50703620910645,153.05042266845703,149.52325820922852,93.51468086242676,0.0,11.996269226074219
128,1.352112676056338,0,0,0,0,0,0,0,0,106,134,140,108,104,104,104,136,96,96,791,1246,978,812,757,770,784,626,96,1152,262.03393936157227,903.6655426025391,471.1296558380127,455.6252956390381,273.03361892700195,249.1130828857422,261.0487937927246,282.5610637664795,209.031343460083,0.0,10.003089904785156
256,1.0031055900621118,0,0,0,0,0,0,0,0,351,461,479,351,347,367,371,349,323,323,907,9761,9184,913,1072,1054,1144,777,323,1754,380.25689125061035,64282.99808502197,25723.5426902771,697.1724033355713,368.5646057128906,426.91755294799805,481.57596588134766,444.1351890563965,330.56044578552246,0.0,14.003276824951172
32,1.0285714285714285,100,100,100,100,100,100,100,100,36,36,36,36,36,36,36,36,36,36,36,40,40,36,36,36,40,38,36,267,13.99850845336914,25.51126480102539,19.00482177734375,99.03335571289062,13.000726699829102,14.006614685058594,14.076471328735352,15.001535415649414,15.000581741333008,0.0,10.00070571899414
32,1.0333333333333334,100,100,100,100,100,100,100,100,31,31,31,31,31,31,31,31,31,31,31,42,42,31,31,32,35,31,31,107,12.00103759765625,22.999286651611328,19.00005340576172,39.0009880065918,11.007547378540039,11.999845504760742,12.516498565673828,13.000726699829102,12.998580932617188,0.0,15.012741088867188
128,1.0086206896551724,100,0,0,100,100,100,0,100,117,173,173,117,117,117,119,117,117,117,135,1275,975,126,163,179,189,159,117,2371,57.50894546508789,1730.7565212249756,678.6251068115234,769.3798542022705,45.00770568847656,69.51713562011719,61.51080131530762,63.999176025390625,56.528329849243164,0.0,13.028383255004883
64,1.0093457943925233,0,100,100,100,100,100,100,0,110,108,108,108,108,108,108,110,108,108,172,311,274,193,209,196,201,146,108,786,118.52312088012695,234.96174812316895,154.03246879577637,286.4575386047363,65.02532958984375,102.52690315246582,67.5199031829834,70.00327110290527,51.02968215942383,0.0,10.99848747253418
96,1.0101010101010102,0,0,0,0,0,0,0,0,110,186,188,102,102,102,104,124,100,100,547,1636,1451,479,504,523,546,460,100,156,187.06774711608887,3028.715133666992,1412.2347831726074,50.99892616271973,167.02866554260254,178.03478240966797,183.53557586669922,185.02545356750488,153.03826332092285,0.0,11.994361877441406
256,1.034351145038168,0,0,0,0,0,0,0,0,275,471,495,301,303,305,301,343,271,271,410,14739,10908,863,899,977,1016,1069,271,13205,155.2283763885498,125555.09328842163,42754.46176528931,5244.534015655518,382.62224197387695,351.64761543273926,414.0596389770508,443.0575370788574,420.06683349609375,0.0,11.009693145751953
32,1.0256410256410255,100,100,100,100,100,100,100,100,40,40,40,40,40,40,40,40,40,40,40,54,50,41,41,42,46,42,40,315,13.997077941894531,29.513835906982422,24.00064468383789,118.55268478393555,15.999555587768555,17.999649047851562,15.000104904174805,18.00060272216797,15.003681182861328,0.0,10.001659393310547
128,1.0070921985815602,0,0,0,0,0,0,0,0,168,204,204,168,170,172,174,180,142,142,338,1255,1112,366,425,458,493,304,142,2678,126.54376029968262,1556.1342239379883,694.6837902069092,1087.9404544830322,155.0436019897461,173.55966567993164,208.04071426391602,204.5454978942871,139.5282745361328,0.0,11.01827621459961
64,1.018181818181818,0,100,100,100,100,100,100,100,58,56,56,56,56,56,56,56,56,56,59,89,89,71,74,83,87,85,56,63,24.992942810058594,56.52952194213867,45.995473861694336,23.996829986572266,31.512737274169922,32.99856185913086,31.999826431274414,47.51253128051758,33.00046920776367,0.0,13.00358772277832
96,1.0129870129870129,0,0,0,0,0,0,0,0,84,86,88,88,88,88,88,86,78,78,150,333,339,121,135,150,171,204,78,78,54.52156066894531,206.0539722442627,148.51713180541992,29.001712799072266,44.516563415527344,46.0047721862793,49.5305061340332,59.00096893310547,70.51420211791992,0.0,15.00248908996582
256,1.0039525691699605,0,0,0,0,0,0,0,0,322,460,408,326,346,320,324,328,254,254,1484,12987,9727,1858,2835,1758,1746,958,254,10378,538.6309623718262,113996.44541740417,31319.673538208008,4243.088245391846,749.8688697814941,1270.8473205566406,687.305212020874,718.6367511749268,414.1886234283447,0.0,13.565540313720703
96,1.2049180327868851,100,100,100,100,100,100,100,0,147,147,147,147,147,147,147,153,147,147,348,351,350,341,353,355,358,259,147,2545,134.0346336364746,231.04596138000488,163.53344917297363,808.1188201904297,116.04070663452148,130.51509857177734,164.536714553833,125.02479553222656,90.53206443786621,0.0,9.999275207519531
128,1.0442477876106195,0,0,0,0,0,0,0,0,170,152,148,138,138,138,138,164,118,118,461,1291,1204,354,416,455,463,346,118,1203,176.52392387390137,1602.0784378051758,834.2814445495605,530.5817127227783,133.53395462036133,168.04742813110352,176.0239601135254,182.037353515625,133.51774215698242,0.0,12.000799179077148
64,1.02,0,0,0,0,0,0,0,0,55,59,59,57,55,55,55,57,51,51,61,87,84,77,64,64,73,60,51,65,24.999618530273438,54.51536178588867,62.003374099731445,27.999401092529297,30.002832412719727,25.000810623168945,24.507999420166016,29.00099754333496,23.999452590942383,0.0,12.998342514038086
256,1.016304347826087,0,0,0,0,0,0,0,0,225,333,297,219,211,211,211,261,187,187,1054,5308,3775,1262,1124,1170,1241,604,187,1316,356.60505294799805,18657.63759613037,5494.510889053345,522.5951671600342,558.0976009368896,450.06489753723145,504.5783519744873,542.0980453491211,268.02849769592285,0.0,12.998342514038086
256,1.004950495049505,100,0,0,0,0,0,0,0,203,269,319,227,229,231,215,211,203,203,306,2647,2541,377,409,448,434,341,203,203,120.51630020141602,4685.58669090271,2325.4804611206055,106.5518856048584,177.0474910736084,160.53032875061035,215.5447006225586,190.03796577453613,143.5408592224121,0.0,12.003898620605469
64,1.0222222222222221,100,0,0,0,0,0,0,0,46,54,54,48,50,52,54,48,46,46,46,77,77,54,68,84,85,53,46,91,17.998218536376953,41.0001277923584,80.54351806640625,34.00564193725586,24.42789077758789,28.99956703186035,37.00566291809082,52.51193046569824,41.0001277923584,0.0,13.009071350097656
256,1.0148514851485149,0,0,0,0,0,0,0,0,243,405,355,243,247,247,251,241,205,205,978,3196,3401,847,854,1015,1064,689,205,2507,425.6563186645508,8510.958194732666,4378.502607345581,944.2124366760254,389.070987701416,369.5821762084961,435.5742931365967,467.10968017578125,299.5493412017822,0.0,16.018152236938477
128,1.0086206896551724,100,0,0,100,0,0,0,100,117,165,165,117,121,121,121,117,117,117,121,1171,961,165,228,261,352,122,117,261,57.14988708496094,1749.9713897705078,896.9345092773438,108.51550102233887,71.00224494934082,90.51704406738281,105.51309585571289,150.03108978271484,46.999216079711914,0.0,19.000530242919922
256,1.00390625,0,0,0,0,0,0,0,0,273,351,411,271,277,275,275,301,257,257,534,10965,7650,740,938,975,998,516,257,9608,192.32416152954102,79353.94668579102,18508.74400138855,3785.54368019104,288.5451316833496,363.96241188049316,378.45826148986816,406.68368339538574,221.1761474609375,0.0,19.510269165039062
128,1.0084745762711864,0,0,0,0,0,0,0,0,135,221,207,135,135,135,135,135,119,119,260,1238,1108,276,316,329,352,162,119,1894,97.03183174133301,1897.4354267120361,785.1424217224121,768.7554359436035,123.51393699645996,132.51566886901855,130.02514839172363,161.52501106262207,63.51613998413086,0.0,11.000394821166992
256,1.0025641025641026,0,0,0,0,0,0,0,0,451,581,559,435,419,419,439,477,391,391,1371,9605,4850,1259,1445,1625,1786,897,391,5620,466.5791988372803,68510.44535636902,8859.811067581177,2279.3214321136475,514.639139175415,623.1184005737305,715.6460285186768,774.9357223510742,418.08199882507324,0.0,17.003774642944336
256,1.0047619047619047,0,0,0,0,0,0,0,0,231,393,403,267,279,275,283,299,211,211,1587,8965,5908,1328,1228,1041,1121,982,211,7606,587.7299308776855,66788.80620002747,14260.669708251953,2977.778673171997,595.1008796691895,530.1144123077393,418.6065196990967,496.58751487731934,380.0628185272217,0.0,17.009258270263672
32,1.0357142857142858,100,100,100,100,100,100,100,100,29,29,29,29,29,29,29,29,29,29,29,38,36,29,29,29,31,29,29,29,12.000560760498047,20.000219345092773,16.00027084350586,11.004209518432617,10.509490966796875,10.998964309692383,11.000633239746094,12.002706527709961,10.997772216796875,0.0,11.005878448486328
96,1.0113636363636365,0,0,0,0,0,0,0,0,93,119,129,93,93,93,93,133,89,89,307,911,739,309,318,329,342,365,89,152,128.18050384521484,930.1362037658691,424.5946407318115,48.04253578186035,108.10327529907227,112.01977729797363,115.02480506896973,113.06571960449219,122.16877937316895,0.0,13.52381706237793
128,1.1074380165289257,100,0,0,0,0,0,0,0,134,218,222,138,140,140,140,138,134,134,140,2965,2884,174,203,214,216,148,134,2860,60.98222732543945,7845.994710922241,4052.8078079223633,1157.182216644287,89.51735496520996,87.00942993164062,94.49267387390137,90.50846099853516,61.0811710357666,0.0,16.002178192138672
256,1.0046728971962617,0,0,0,0,0,0,0,0,229,383,377,229,237,237,239,237,215,215,461,6005,5358,489,604,620,650,370,215,3823,175.2159595489502,29856.640815734863,11779.872179031372,1566.8277740478516,198.80008697509766,263.54169845581055,249.03297424316406,268.571138381958,144.5181369781494,0.0,16.51287078857422
96,1.0161290322580645,0,0,0,0,0,0,0,0,67,93,93,65,65,67,65,67,63,63,203,418,393,207,214,241,243,148,63,79,83.01782608032227,394.65880393981934,230.56387901306152,30.05838394165039,78.45711708068848,84.51962471008301,93.48630905151367,97.50676155090332,56.997060775756836,0.0,14.999151229858398
256,1.0045871559633028,0,0,0,0,0,0,0,0,223,253,253,283,283,229,229,239,219,219,259,3452,1898,756,921,717,773,294,219,7429,88.49358558654785,8928.17759513855,1520.7915306091309,2947.359085083008,321.56825065612793,370.0711727142334,275.5775451660156,301.926851272583,120.51177024841309,0.0,14.997243881225586
96,1.0138888888888888,100,0,0,0,0,0,0,0,73,113,113,83,81,77,93,79,73,73,87,287,277,124,150,155,190,108,73,73,36.058902740478516,186.03849411010742,132.05313682556152,26.998281478881836,51.021575927734375,55.08923530578613,52.06489562988281,62.99924850463867,37.07385063171387,0.0,13.205528259277344
256,1.1005917159763314,0,0,0,0,0,0,0,0,200,326,310,202,210,214,218,206,186,186,501,3242,2934,679,737,877,912,294,186,1669,202.03065872192383,9948.48895072937,5018.379926681519,697.6120471954346,271.0435390472412,306.54287338256836,348.0665683746338,372.1132278442383,115.5097484588623,0.0,16.99542999267578
32,1.0476190476190477,100,100,100,100,100,100,100,100,22,22,22,22,22,22,22,22,22,22,22,30,30,22,22,22,24,22,22,22,8.989572525024414,15.997648239135742,14.000177383422852,9.000062942504883,9.004354476928711,10.997772216796875,7.997751235961914,9.000062942504883,9.000301361083984,0.0,11.004924774169922
64,1.3220338983050848,0,0,0,0,0,0,0,0,82,114,114,82,80,80,80,84,78,78,250,492,446,337,334,345,332,182,78,523,108.0625057220459,380.10525703430176,250.61678886413574,240.58890342712402,174.03841018676758,134.23657417297363,136.42096519470215,159.5141887664795,96.51756286621094,0.0,11.062860488891602
96,1.0103092783505154,0,0,0,100,0,0,0,0,102,178,134,98,100,100,100,104,98,98,109,1710,1220,115,117,124,132,107,98,98,43.99895668029785,2424.4115352630615,714.026927947998,26.040315628051758,39.99948501586914,41.00227355957031,43.07222366333008,46.00024223327637,36.05985641479492,0.0,15.999078750610352
128,1.0078125,0,0,0,100,0,0,0,100,131,151,153,129,147,147,151,129,129,129,209,329,310,216,218,248,255,144,129,129,79.51712608337402,218.02926063537598,142.52805709838867,41.513681411743164,79.53071594238281,73.02379608154297,85.39104461669922,98.52433204650879,64.03827667236328,0.0,14.998435974121094
32,1.027027027027027,100,100,100,100,100,100,100,100,38,38,38,38,38,38,38,38,38,38,60,41,41,38,38,39,45,39,38,335,20.519256591796875,16.99995994567871,18.001794815063477,100.0528335571289,13.005256652832031,13.437271118164062,14.000177383422852,15.001773834228516,12.997865676879883,0.0,12.015104293823242
256,1.0140845070422535,0,0,0,0,0,0,0,0,236,422,412,252,262,262,264,248,216,216,712,5696,5286,716,816,892,932,396,216,4284,281.60715103149414,26466.635942459106,11069.592237472534,1779.5019149780273,311.5518093109131,320.5761909484863,357.0570945739746,408.0665111541748,177.02794075012207,0.0,17.046689987182617
256,1.0241545893719808,0,0,0,0,0,0,0,0,258,322,322,278,280,290,294,276,212,212,1070,2896,2090,936,981,1097,1157,654,212,5959,361.62590980529785,6851.771831512451,2291.198253631592,2317.2059059143066,394.58322525024414,390.60139656066895,430.24182319641113,475.16441345214844,264.21451568603516,0.0,14.005422592163086
32,1.34375,100,0,0,100,100,100,100,0,43,57,55,43,43,43,43,45,43,43,161,277,274,172,171,172,173,202,43,247,59.51285362243652,157.52625465393066,139.02807235717773,101.50814056396484,66.99967384338379,65.51480293273926,67.54922866821289,68.99499893188477,81.51388168334961,0.0,10.025262832641602
96,1.0434782608695652,0,0,0,0,0,0,0,0,170,182,188,172,174,178,176,188,120,120,590,1092,1300,608,627,630,636,595,120,662,207.047700881958,1207.3116302490234,683.0935478210449,216.57085418701172,237.7488613128662,258.56709480285645,231.0326099395752,210.0386619567871,216.03703498840332,0.0,16.009807586669922
64,1.3134328358208955,0,0,0,0,0,0,0,0,92,102,102,92,94,94,96,134,88,88,1247,508,1301,1178,1072,1051,1029,854,88,1256,416.1221981048584,485.6605529785156,829.1668891906738,588.1168842315674,427.08849906921387,425.07481575012207,431.1225414276123,433.0906867980957,334.5491886138916,0.0,10.999202728271484
128,1.0853658536585367,100,0,0,0,0,0,0,100,89,143,141,91,95,95,95,89,89,89,95,1248,1166,111,142,161,178,102,89,370,31.988859176635742,1405.4772853851318,702.6271820068359,129.5154094696045,37.999629974365234,50.52304267883301,57.0073127746582,60.518503189086914,34.000396728515625,0.0,9.991884231567383
32,1.0333333333333334,100,100,100,100,100,100,100,100,31,31,31,31,31,31,31,31,31,31,42,37,37,31,31,31,37,31,31,31,13.999223709106445,14.999866485595703,15.011072158813477,8.992671966552734,10.000228881835938,11.00611686706543,9.999513626098633,12.41922378540039,10.000467300415039,0.0,11.000871658325195
96,1.1083333333333334,0,0,0,0,0,0,0,0,153,219,213,165,167,167,167,181,133,133,682,987,1024,640,673,865,831,583,133,172,232.57160186767578,1166.9769287109375,679.6832084655762,62.98422813415527,282.5450897216797,266.5746212005615,369.5833683013916,350.05927085876465,230.03101348876953,0.0,13.998270034790039
256,1.0034364261168385,0,0,0,0,0,0,0,0,362,406,406,372,372,348,366,370,292,292,1162,3549,3082,1352,1358,2027,2173,646,292,9921,555.1145076751709,10321.524620056152,3645.2951431274414,3989.016532897949,563.6005401611328,532.8824520111084,804.1493892669678,863.1317615509033,271.53992652893066,0.0,18.00537109375
64,1.1451612903225807,0,0,0,0,0,0,0,0,83,73,73,73,73,73,73,83,71,71,191,166,155,115,124,129,141,140,71,1060,75.52623748779297,125.51498413085938,83.51469039916992,618.0915832519531,45.5324649810791,53.99441719055176,65.51694869995117,59.51642990112305,60.00256538391113,0.0,11.002063751220703
96,1.0819672131147542,0,0,0,0,0,0,0,0,68,96,96,70,70,70,70,70,66,66,290,442,398,92,111,174,188,85,66,183,134.51695442199707,298.54345321655273,178.07650566101074,65.51575660705566,31.999826431274414,37.000179290771484,60.51921844482422,63.53020668029785,28.995513916015625,0.0,13.994455337524414
64,1.0227272727272727,0,0,0,0,0,0,0,0,53,57,57,55,55,55,55,57,45,45,132,89,88,100,81,77,79,99,45,45,42.510986328125,40.99607467651367,39.15572166442871,13.008594512939453,33.00666809082031,25.9854793548584,29.082536697387695,25.00152587890625,32.99999237060547,0.0,11.003255844116211
32,1.024390243902439,0,100,100,100,100,100,100,100,44,42,42,42,42,42,42,42,42,42,138,56,56,42,42,42,51,42,42,198,43.99895668029785,36.00907325744629,34.08694267272949,66.51544570922852,16.999006271362305,14.000892639160156,13.998985290527344,17.002582550048828,14.999151229858398,0.0,11.995077133178711
96,1.0135135135135136,100,0,0,100,100,100,100,0,75,99,99,75,75,75,75,77,75,75,75,436,434,105,117,120,123,101,75,75,30.004262924194336,301.5751838684082,209.04278755187988,30.527591705322266,49.00050163269043,49.52692985534668,40.009498596191406,41.99790954589844,34.5151424407959,0.0,14.001846313476562
32,1.03125,0,0,0,0,0,0,0,0,37,35,35,35,35,35,35,35,33,33,74,47,44,45,46,47,47,47,33,52,24.529457092285156,20.0045108795166,16.99995994567871,21.999359130859375,17.004728317260742,16.99995994567871,16.011476516723633,17.067432403564453,16.000032424926758,0.0,12.004375457763672
